50
50
['580', '220']
['678', '393']
['358', '220']
['690', '203']
['288', '130']
['480', '225']
['295', '363']
['470', '676']
['33', '70']
['512', '719']
['288', '102']
['602', '322']
['726', '74']
['194', '17']
['297', '94']
['610', '497']
['439', '341']
['528', '773']
['132', '825']
['574', '552']
['381', '419']
['519', '335']
['245', '805']
['228', '250']
['739', '810']
['447', '585']
['119', '237']
['408', '330']
['306', '229']
['203', '414']
['28', '418']
['819', '40']
['60', '529']
['183', '770']
['395', '77']
['16', '454']
['454', '317']
['797', '803']
['178', '209']
['542', '475']
['779', '255']
['685', '268']
['134', '575']
['499', '223']
['806', '550']
['524', '718']
['391', '600']
['820', '625']
['464', '665']
['517', '74']
['477', '702']
['359', '817']
['53', '533']
['720', '836']
['200', '161']
['38', '190']
['411', '586']
['594', '749']
['184', '230']
['156', '398']
['254', '774']
['631', '645']
['603', '371']
['398', '490']
['337', '185']
['741', '735']
['169', '226']
['94', '223']
['367', '61']
['695', '650']
['546', '10']
['411', '830']
['161', '763']
['783', '12']
['67', '425']
['407', '45']
['226', '417']
['519', '595']
['531', '803']
['364', '236']
['607', '693']
['600', '125']
['777', '21']
['361', '15']
['836', '739']
['8', '805']
['795', '835']
['130', '403']
['188', '539']
['682', '381']
['203', '706']
['8', '269']
['636', '123']
['372', '771']
['385', '722']
['289', '281']
['268', '88']
['516', '405']
['272', '353']
['426', '204']
['778', '405']
['780', '51']
['105', '237']
['511', '350']
['406', '597']
['542', '196']
['500', '824']
['95', '499']
['585', '166']
['824', '648']
['419', '619']
['729', '673']
['47', '676']
['44', '376']
['165', '559']
['272', '654']
['474', '291']
['821', '380']
['139', '490']
['762', '700']
['513', '764']
['545', '821']
['332', '478']
['837', '143']
['721', '397']
['686', '762']
['702', '462']
['274', '745']
['411', '651']
['699', '416']
['654', '611']
['388', '759']
['78', '778']
['28', '84']
['234', '56']
['24', '669']
['505', '495']
['802', '593']
['807', '651']
['119', '20']
['654', '552']
['570', '137']
['378', '342']
['227', '598']
['153', '275']
['37', '206']
['195', '53']
['368', '152']
['605', '400']
['441', '791']
['591', '389']
['668', '143']
['795', '686']
['810', '458']
['303', '405']
['624', '127']
['98', '24']
['4', '160']
['570', '514']
['55', '528']
['620', '737']
['153', '60']
['207', '513']
['143', '472']
['803', '268']
['562', '502']
['457', '250']
['51', '529']
['461', '262']
['187', '469']
['327', '68']
['417', '138']
['44', '690']
['160', '559']
['117', '46']
['81', '607']
['465', '46']
['190', '60']
['513', '440']
['196', '607']
['104', '78']
['90', '99']
['837', '107']
['295', '87']
['703', '262']
['129', '644']
['780', '31']
['616', '92']
['495', '326']
['450', '591']
['207', '66']
['169', '566']
['277', '223']
['239', '193']
['55', '477']
['583', '758']
['333', '118']
['302', '198']
['620', '389']
['341', '684']
['405', '692']
['318', '78']
['271', '740']
['124', '58']
['184', '823']
['757', '603']
['241', '836']
['359', '680']
['5', '780']
['367', '37']
['809', '286']
['540', '74']
['706', '144']
['244', '703']
['497', '516']
['558', '659']
['226', '663']
['195', '91']
['781', '57']
['95', '780']
['426', '254']
['761', '750']
['788', '627']
['545', '25']
['385', '307']
['563', '119']
['751', '175']
['589', '251']
['315', '592']
['552', '588']
['265', '431']
['551', '62']
['268', '133']
['688', '232']
['541', '663']
['678', '282']
['775', '742']
['109', '512']
['832', '766']
['307', '778']
['335', '52']
['712', '695']
['544', '391']
['70', '293']
['442', '252']
['526', '119']
['561', '748']
['84', '398']
['605', '521']
['820', '128']
['206', '203']
['756', '707']
['794', '428']
['715', '493']
['210', '92']
['252', '161']
['52', '653']
['122', '508']
['441', '262']
['749', '812']
['505', '300']
['459', '745']
['361', '174']
['732', '62']
['11', '801']
['446', '714']
['357', '259']
['734', '700']
['59', '235']
['458', '130']
['796', '518']
['788', '132']
['795', '312']
['595', '464']
['180', '814']
['52', '382']
['85', '51']
['630', '547']
['55', '105']
['657', '4']
['730', '752']
['405', '779']
['606', '229']
['826', '71']
['97', '133']
['643', '521']
['331', '266']
['566', '245']
['577', '770']
['300', '159']
['406', '392']
['288', '257']
['793', '8']
['501', '125']
['443', '382']
['216', '670']
['505', '823']
['590', '493']
['510', '706']
['591', '799']
['431', '392']
['527', '820']
['531', '691']
['641', '341']
['423', '18']
['47', '701']
['396', '335']
['615', '96']
['404', '777']
['651', '669']
['490', '457']
['544', '99']
['486', '217']
['543', '153']
['702', '202']
['445', '347']
['82', '628']
['167', '566']
['349', '532']
['89', '67']
['38', '585']
['797', '577']
['311', '634']
['703', '8']
['675', '382']
['302', '292']
['788', '515']
['242', '777']
['568', '715']
['572', '657']
['250', '227']
['240', '150']
['220', '356']
['538', '263']
['411', '203']
['233', '672']
['825', '350']
['49', '685']
['273', '603']
['708', '556']
['383', '648']
['3', '20']
['683', '286']
['682', '451']
['381', '513']
['690', '143']
['578', '0']
['191', '20']
['277', '51']
['246', '629']
['571', '392']
['68', '172']
['380', '118']
['708', '537']
['461', '120']
['587', '468']
['67', '576']
['207', '99']
['131', '480']
['53', '245']
['603', '507']
['144', '458']
['577', '804']
['729', '319']
['464', '395']
['61', '105']
['829', '504']
['634', '222']
['247', '289']
['128', '561']
['161', '350']
['399', '618']
['221', '772']
['688', '230']
['435', '618']
['152', '391']
['324', '368']
['92', '112']
['303', '666']
['307', '439']
['68', '34']
['412', '143']
['577', '437']
['196', '564']
['391', '260']
['794', '646']
['476', '95']
['173', '524']
['696', '312']
['806', '717']
['106', '506']
['413', '321']
['497', '104']
['608', '670']
['110', '661']
['44', '611']
['36', '744']
['454', '448']
['35', '750']
['83', '114']
['718', '457']
['723', '96']
['154', '55']
['459', '581']
['384', '674']
['21', '678']
['448', '640']
['221', '438']
['674', '776']
['624', '607']
['206', '596']
['497', '360']
['129', '557']
['356', '818']
['589', '577']
['86', '89']
['52', '768']
['23', '600']
['12', '321']
['224', '291']
['779', '663']
['585', '656']
['315', '682']
['179', '317']
['663', '146']
['459', '4']
['341', '797']
['314', '556']
['6', '507']
['111', '826']
['143', '463']
['431', '283']
['59', '625']
['83', '829']
['10', '256']
['333', '142']
['310', '58']
['744', '262']
['545', '36']
['207', '201']
['715', '365']
['595', '473']
['730', '797']
['775', '157']
['417', '162']
['374', '499']
['157', '751']
['793', '628']
['275', '653']
['431', '513']
['448', '584']
['819', '688']
['361', '426']
['202', '7']
['136', '188']
['239', '715']
['52', '483']
['745', '454']
['432', '186']
['625', '21']
['302', '438']
['39', '676']
['61', '499']
['257', '823']
['521', '340']
['643', '525']
['180', '473']
['534', '150']
['331', '296']
['68', '122']
['481', '742']
['485', '377']
['339', '376']
['680', '290']
['84', '25']
['232', '259']
['423', '635']
['617', '335']
['663', '746']
['534', '4']
['560', '327']
['646', '17']
['119', '455']
['223', '80']
['241', '765']
['732', '464']
['663', '726']
['232', '206']
['635', '427']
['67', '459']
['201', '423']
['216', '684']
['610', '798']
['362', '417']
['771', '79']
['189', '44']
['361', '583']
['277', '623']
['814', '509']
['703', '410']
['534', '154']
['107', '270']
['315', '69']
['289', '225']
['613', '587']
['577', '280']
['462', '235']
['222', '811']
['475', '304']
['412', '276']
['109', '386']
['422', '647']
['703', '537']
['31', '93']
['449', '340']
['248', '298']
['452', '654']
['363', '427']
['766', '723']
['546', '34']
['343', '749']
['839', '488']
['64', '565']
['459', '822']
['555', '307']
['227', '418']
['191', '733']
['554', '117']
['71', '461']
['339', '456']
['422', '787']
['205', '464']
['833', '693']
['343', '431']
['802', '181']
['76', '122']
['384', '608']
['324', '105']
['533', '105']
['195', '306']
['822', '477']
['235', '306']
['708', '297']
['277', '19']
['679', '518']
['389', '267']
['568', '296']
['770', '117']
['289', '610']
['197', '51']
['118', '757']
['283', '271']
['289', '517']
['707', '388']
['409', '202']
['117', '297']
['482', '662']
['506', '549']
['825', '598']
['699', '486']
['72', '289']
['808', '312']
['26', '618']
['197', '722']
['648', '719']
['167', '581']
['639', '345']
['386', '28']
['256', '475']
['203', '230']
['230', '323']
['419', '425']
['131', '51']
['77', '689']
['729', '50']
['94', '459']
['444', '332']
['145', '405']
['49', '221']
['377', '46']
['577', '822']
['89', '401']
['344', '93']
['522', '826']
['818', '653']
['214', '185']
['689', '359']
['390', '164']
['168', '313']
['340', '608']
['623', '806']
['420', '186']
['523', '2']
['355', '273']
['161', '151']
['673', '333']
['207', '305']
['100', '812']
['387', '424']
['536', '410']
['3', '638']
['792', '65']
['171', '778']
['526', '195']
['223', '634']
['266', '419']
['415', '479']
['162', '13']
['168', '565']
['347', '625']
['96', '239']
['269', '715']
['639', '367']
['752', '568']
['655', '679']
['313', '120']
['568', '755']
['38', '605']
['490', '279']
['710', '770']
['506', '140']
['488', '141']
['518', '175']
['221', '384']
['506', '825']
['705', '688']
['688', '671']
['689', '27']
['772', '656']
['23', '302']
['160', '175']
['641', '390']
['351', '480']
['41', '592']
['275', '79']
['188', '802']
['129', '778']
['169', '247']
['590', '705']
['456', '42']
['102', '415']
['661', '837']
['804', '824']
['681', '670']
['716', '548']
['579', '167']
['683', '815']
['668', '830']
['571', '93']
['251', '400']
['175', '358']
['322', '523']
['256', '231']
['294', '580']
['661', '618']
['103', '197']
['674', '655']
['124', '663']
['816', '78']
['498', '337']
['224', '141']
['707', '305']
['812', '805']
['677', '690']
['800', '697']
['193', '561']
['74', '257']
['589', '370']
['38', '152']
['554', '1']
['39', '332']
['733', '157']
['652', '726']
['328', '121']
['339', '431']
['426', '525']
['212', '547']
['351', '301']
['444', '255']
['557', '510']
['672', '77']
['566', '330']
['476', '745']
['761', '659']
['301', '785']
['718', '431']
['4', '286']
['446', '771']
['709', '551']
['222', '677']
['279', '115']
['366', '747']
['225', '10']
['787', '798']
['570', '715']
['149', '555']
['412', '727']
['641', '615']
['109', '240']
['790', '264']
['662', '253']
['829', '97']
['749', '434']
['638', '291']
['662', '280']
['251', '101']
['494', '352']
['557', '427']
['457', '131']
['418', '17']
['355', '600']
['194', '645']
['28', '216']
['457', '140']
['694', '474']
['711', '313']
['604', '278']
['53', '10']
['333', '161']
['0', '814']
['536', '723']
['599', '422']
['285', '607']
['464', '372']
['324', '552']
['476', '507']
['370', '711']
['181', '558']
['216', '5']
['304', '342']
['798', '578']
['24', '314']
['299', '442']
['465', '428']
['302', '510']
['532', '185']
['658', '453']
['21', '305']
['30', '570']
['651', '486']
['537', '212']
['144', '760']
['642', '405']
['659', '450']
['475', '524']
['249', '756']
['178', '156']
['44', '639']
['719', '47']
['604', '335']
['647', '701']
['575', '412']
['700', '434']
['608', '582']
['106', '209']
['705', '411']
['38', '818']
['346', '778']
['326', '755']
['665', '638']
['657', '653']
['430', '22']
['119', '3']
['59', '769']
['429', '393']
['494', '240']
['130', '208']
['826', '754']
['339', '257']
['202', '414']
['481', '504']
['621', '799']
['756', '572']
['814', '126']
['732', '709']
['354', '80']
['172', '418']
['756', '33']
['358', '698']
['569', '450']
['770', '502']
['793', '719']
['788', '160']
['113', '377']
['734', '560']
['514', '663']
['591', '769']
['345', '264']
['183', '792']
['206', '813']
['240', '19']
['477', '408']
['693', '528']
['6', '531']
['444', '761']
['434', '827']
['517', '729']
['127', '802']
['725', '756']
['216', '780']
['639', '289']
['515', '417']
['337', '167']
['741', '810']
['744', '801']
['756', '760']
['554', '325']
['16', '332']
['265', '557']
['574', '358']
['620', '31']
['469', '60']
['828', '402']
['45', '377']
['79', '90']
['437', '253']
['88', '426']
['737', '428']
['57', '691']
['223', '211']
['271', '649']
['20', '149']
['69', '588']
['209', '719']
['271', '234']
['470', '384']
['755', '203']
['612', '628']
['464', '238']
['776', '804']
['248', '609']
['606', '745']
['185', '373']
['494', '449']
['143', '379']
['461', '256']
['595', '434']
['434', '385']
['118', '518']
['518', '513']
['387', '91']
['163', '156']
['634', '294']
['278', '315']
['703', '309']
['629', '533']
['639', '251']
['261', '227']
['353', '320']
['392', '358']
['64', '546']
['103', '629']
['617', '484']
['96', '54']
['354', '373']
['305', '774']
['591', '679']
['381', '2']
['297', '275']
['240', '417']
['752', '781']
['750', '528']
['685', '457']
['604', '546']
['773', '782']
['443', '809']
['759', '50']
['282', '279']
['32', '318']
['520', '326']
['435', '484']
['811', '396']
['443', '597']
['334', '44']
['448', '165']
['166', '644']
['760', '84']
['454', '12']
['292', '779']
['184', '837']
['377', '163']
['759', '285']
['617', '735']
['20', '377']
['114', '827']
['832', '593']
['390', '658']
['212', '776']
['828', '637']
['243', '549']
['416', '396']
['111', '617']
['755', '230']
['518', '734']
['553', '94']
['584', '736']
['532', '472']
['746', '0']
['19', '796']
['414', '587']
['290', '681']
['710', '271']
['22', '693']
['562', '224']
['4', '178']
['95', '421']
['400', '152']
['63', '316']
['53', '676']
['742', '273']
['41', '780']
['753', '57']
['205', '71']
['809', '739']
['86', '119']
['96', '771']
['263', '695']
['600', '445']
['766', '692']
['727', '0']
['581', '754']
['822', '704']
['601', '203']
['94', '174']
['76', '767']
['232', '46']
['126', '720']
['293', '219']
['490', '815']
['324', '503']
['793', '194']
['139', '75']
['667', '418']
['527', '16']
['481', '793']
['442', '12']
['258', '629']
['87', '262']
['554', '133']
['451', '578']
['521', '106']
['315', '516']
['531', '171']
['171', '323']
['832', '418']
['775', '451']
['545', '295']
['522', '375']
['257', '546']
['0', '563']
['813', '557']
['488', '593']
['299', '539']
['341', '768']
['99', '513']
['577', '316']
['780', '379']
['110', '453']
['768', '802']
['584', '706']
['257', '605']
['236', '285']
['694', '630']
['192', '283']
['495', '204']
['545', '162']
['447', '661']
['616', '696']
['120', '78']
['372', '693']
['741', '6']
['580', '305']
['307', '299']
['413', '770']
['545', '587']
['605', '217']
['826', '813']
['733', '340']
['630', '774']
['310', '152']
['78', '175']
['351', '582']
['132', '777']
['654', '618']
['495', '3']
['472', '246']
['756', '352']
['281', '163']
['41', '525']
['529', '159']
['174', '475']
['129', '668']
['719', '756']
['785', '527']
['152', '330']
['518', '345']
['429', '604']
['115', '301']
['625', '330']
['498', '33']
['86', '123']
['272', '102']
['189', '341']
['363', '511']
['355', '683']
['465', '676']
['818', '839']
['352', '336']
['713', '455']
['299', '177']
['249', '288']
['654', '246']
['248', '577']
['421', '834']
['584', '112']
['762', '265']
['161', '87']
['198', '618']
['510', '6']
['721', '276']
['766', '107']
['72', '354']
['3', '613']
['247', '595']
['253', '341']
['578', '122']
['785', '113']
['726', '130']
['772', '58']
['467', '482']
['220', '465']
['674', '778']
['648', '130']
['324', '548']
['740', '679']
['190', '102']
['14', '16']
['575', '196']
['241', '172']
['191', '158']
['91', '146']
['135', '329']
['768', '474']
['305', '289']
['684', '177']
['571', '535']
['837', '584']
['503', '696']
['673', '352']
['129', '229']
['405', '445']
['30', '382']
['460', '516']
['815', '693']
['627', '182']
['796', '37']
['6', '403']
['164', '313']
['303', '790']
['237', '105']
['491', '637']
['680', '240']
['136', '90']
['587', '379']
['619', '277']
['182', '661']
['699', '295']
['624', '118']
['286', '378']
['163', '536']
['639', '214']
['532', '181']
['53', '666']
['569', '250']
['480', '640']
['60', '562']
['93', '199']
['737', '505']
['597', '429']
['708', '659']
['387', '394']
['61', '733']
['306', '662']
['184', '803']
['263', '6']
['227', '787']
['222', '314']
['231', '458']
['671', '214']
['576', '284']
['374', '629']
['614', '447']
['414', '351']
['645', '683']
['19', '93']
['186', '245']
['510', '306']
['443', '692']
['588', '322']
['441', '628']
['187', '315']
['326', '666']
['187', '519']
['631', '168']
['794', '7']
['174', '741']
['544', '38']
['374', '574']
['461', '453']
['534', '418']
['147', '678']
['629', '338']
['520', '749']
['758', '556']
['609', '101']
['609', '757']
['672', '593']
['178', '115']
['453', '644']
['699', '665']
['242', '808']
['629', '153']
['127', '579']
['572', '557']
['660', '745']
['563', '710']
['661', '510']
['73', '473']
['152', '45']
['526', '549']
['288', '308']
['235', '570']
['439', '23']
['316', '12']
['822', '768']
['373', '534']
['791', '123']
['642', '238']
['16', '567']
['442', '268']
['553', '217']
['248', '623']
['621', '356']
['424', '502']
['181', '417']
['40', '224']
['758', '603']
['351', '168']
['115', '398']
['657', '685']
['443', '692']
['814', '41']
['778', '292']
['296', '465']
['332', '171']
['546', '87']
['384', '609']
['208', '818']
['18', '807']
['831', '98']
['404', '406']
['479', '505']
['396', '376']
['638', '20']
['792', '194']
['735', '46']
['633', '108']
['555', '830']
['693', '758']
['120', '109']
['226', '735']
['350', '552']
['815', '684']
['789', '72']
['131', '756']
['545', '380']
['523', '657']
['838', '614']
['449', '654']
['546', '492']
['235', '459']
['131', '462']
['660', '451']
['81', '87']
['614', '335']
['799', '58']
['616', '641']
['792', '667']
['629', '623']
['210', '240']
['723', '357']
['543', '502']
['546', '578']
['535', '257']
['354', '26']
['788', '444']
['96', '417']
['596', '725']
['732', '345']
['163', '551']
['833', '832']
['794', '86']
['674', '611']
['609', '313']
['811', '725']
['257', '618']
['214', '240']
['70', '75']
['778', '665']
['426', '830']
['312', '703']
['364', '592']
['720', '5']
['406', '39']
['617', '644']
['190', '776']
['565', '608']
['104', '555']
['420', '813']
['742', '737']
['597', '458']
['165', '46']
['314', '280']
['531', '772']
['416', '466']
['585', '352']
['478', '312']
['766', '380']
['572', '796']
['569', '219']
['271', '228']
['119', '59']
['824', '486']
['383', '511']
['491', '807']
['19', '563']
['687', '533']
['732', '796']
['244', '10']
['754', '737']
['586', '474']
['606', '483']
['287', '509']
['434', '126']
['728', '711']
['677', '314']
['751', '502']
['270', '448']
['302', '107']
['490', '582']
['380', '762']
['249', '246']
['364', '400']
['39', '193']
['399', '318']
['409', '452']
['518', '283']
['572', '380']
['50', '556']
['451', '452']
['802', '426']
['630', '349']
['514', '612']
['750', '222']
['345', '731']
['18', '628']
['124', '532']
['71', '575']
['28', '835']
['337', '577']
['591', '0']
['289', '29']
['419', '773']
['344', '531']
['95', '18']
['72', '408']
['353', '80']
['56', '32']
['727', '714']
['69', '810']
['686', '509']
['672', '709']
['55', '496']
['39', '543']
['696', '79']
['764', '448']
['279', '531']
['622', '605']
['365', '92']
['610', '808']
['829', '190']
['64', '564']
['315', '510']
['223', '496']
['626', '727']
['825', '313']
['794', '166']
['27', '688']
['580', '823']
['240', '805']
['397', '812']
['702', '12']
['836', '2']
['439', '435']
['217', '684']
['468', '494']
['367', '809']
['308', '838']
['333', '211']
['805', '115']
['392', '138']
['144', '341']
['267', '113']
['39', '619']
['86', '156']
['47', '53']
['288', '658']
['179', '80']
['800', '682']
['363', '178']
['635', '526']
['564', '445']
['577', '219']
['247', '434']
['705', '584']
['233', '765']
['365', '307']
['803', '774']
['153', '16']
['529', '236']
['701', '118']
['318', '123']
['339', '174']
['296', '635']
['770', '746']
['754', '0']
['705', '29']
['302', '263']
['162', '727']
['487', '239']
['750', '598']
['745', '462']
['797', '510']
['147', '173']
['80', '579']
['292', '340']
['441', '574']
['67', '100']
['239', '25']
['676', '400']
['478', '630']
['565', '804']
['731', '584']
['568', '431']
['805', '508']
['289', '165']
['609', '476']
['195', '418']
['656', '99']
['758', '528']
['837', '818']
['538', '804']
['594', '274']
['42', '67']
['296', '342']
['814', '658']
['820', '373']
['85', '163']
['343', '628']
['109', '422']
['760', '250']
['187', '730']
['662', '753']
['381', '637']
