30
48
['481', '436']
['463', '286']
['499', '899']
['262', '109']
['91', '79']
['715', '720']
['708', '216']
['883', '834']
['305', '445']
['136', '293']
['860', '733']
['803', '625']
['194', '182']
['13', '272']
['152', '824']
['563', '617']
['854', '573']
['742', '915']
['738', '368']
['756', '173']
['157', '354']
['107', '669']
['470', '943']
['426', '21']
['597', '33']
['661', '528']
['471', '565']
['531', '146']
['1', '316']
['701', '426']
['676', '661']
['14', '417']
['5', '498']
['385', '763']
['174', '419']
['313', '278']
['843', '660']
['137', '151']
['902', '813']
['739', '135']
['299', '806']
['665', '39']
['311', '215']
['370', '369']
['911', '169']
['365', '275']
['887', '763']
['665', '631']
['396', '417']
['590', '177']
['229', '379']
['68', '795']
['436', '745']
['813', '763']
['387', '328']
['85', '159']
['107', '311']
['867', '829']
['697', '523']
['579', '482']
['608', '56']
['563', '785']
['668', '224']
['764', '655']
['668', '312']
['413', '681']
['861', '143']
['908', '3']
['416', '426']
['307', '436']
['747', '916']
['489', '118']
['155', '470']
['774', '851']
['327', '430']
['383', '119']
['926', '495']
['289', '478']
['649', '20']
['722', '460']
['345', '689']
['249', '708']
['958', '836']
['838', '761']
['69', '554']
['33', '253']
['472', '0']
['754', '230']
['317', '109']
['663', '531']
['957', '320']
['848', '13']
['266', '641']
['120', '34']
['70', '697']
['883', '262']
['330', '665']
['196', '809']
['74', '133']
['302', '607']
['951', '17']
['830', '642']
['36', '754']
['303', '93']
['845', '948']
['826', '54']
['604', '883']
['474', '671']
['394', '707']
['433', '491']
['465', '920']
['862', '230']
['873', '392']
['698', '277']
['677', '236']
['805', '432']
['522', '49']
['472', '32']
['761', '236']
['870', '308']
['881', '398']
['121', '866']
['168', '100']
['226', '878']
['830', '505']
['381', '825']
['324', '399']
['589', '762']
['314', '284']
['21', '917']
['280', '483']
['161', '365']
['68', '276']
['320', '10']
['499', '898']
['872', '455']
['936', '631']
['799', '824']
['428', '382']
['185', '243']
['114', '358']
['612', '239']
['420', '415']
['43', '262']
['340', '447']
['773', '755']
['879', '270']
['837', '463']
['788', '872']
['732', '268']
['745', '294']
['308', '202']
['397', '593']
['503', '289']
['419', '362']
['558', '628']
['445', '634']
['359', '531']
['59', '505']
['104', '15']
['486', '311']
['787', '193']
['694', '760']
['647', '662']
['328', '441']
['397', '293']
['282', '371']
['31', '522']
['417', '116']
['57', '155']
['573', '389']
['290', '251']
['455', '955']
['429', '622']
['624', '833']
['88', '718']
['926', '425']
['543', '58']
['437', '147']
['883', '137']
['210', '171']
['310', '778']
['52', '134']
['823', '851']
['942', '681']
['298', '366']
['299', '69']
['429', '763']
['898', '936']
['292', '805']
['160', '96']
['248', '74']
['930', '797']
['676', '214']
['149', '312']
['544', '122']
['664', '724']
['480', '431']
['295', '586']
['838', '842']
['882', '114']
['511', '79']
['959', '120']
['743', '887']
['423', '530']
['516', '381']
['766', '803']
['756', '784']
['262', '45']
['855', '509']
['275', '215']
['731', '230']
['885', '597']
['785', '711']
['744', '703']
['773', '353']
['145', '278']
['185', '402']
['332', '710']
['471', '497']
['841', '781']
['514', '590']
['948', '93']
['940', '456']
['74', '465']
['757', '725']
['246', '58']
['152', '797']
['225', '432']
['821', '355']
['45', '72']
['165', '146']
['196', '667']
['593', '502']
['218', '254']
['882', '931']
['92', '768']
['699', '732']
['253', '742']
['605', '945']
['84', '483']
['597', '558']
['23', '534']
['803', '757']
['486', '720']
['481', '894']
['821', '790']
['238', '756']
['459', '656']
['83', '111']
['55', '764']
['674', '330']
['875', '386']
['277', '112']
['231', '440']
['346', '653']
['378', '531']
['190', '936']
['456', '892']
['818', '588']
['835', '634']
['224', '315']
['306', '566']
['282', '745']
['98', '225']
['692', '468']
['195', '190']
['417', '931']
['25', '244']
['390', '170']
['764', '197']
['577', '35']
['534', '430']
['702', '715']
['820', '734']
['326', '857']
['793', '527']
['138', '830']
['389', '819']
['562', '37']
['789', '958']
['101', '830']
['511', '430']
['265', '498']
['903', '579']
['272', '649']
['227', '440']
['567', '844']
['371', '130']
['658', '578']
['477', '634']
['792', '618']
['337', '358']
['274', '181']
['856', '402']
['837', '677']
['614', '860']
['742', '57']
['354', '939']
['358', '742']
['607', '593']
['366', '741']
['526', '894']
['10', '686']
['334', '413']
['640', '58']
['819', '878']
['625', '493']
['745', '391']
['949', '434']
['634', '635']
['663', '704']
['910', '711']
['574', '667']
['957', '199']
['537', '516']
['845', '626']
['924', '153']
['767', '939']
['797', '881']
['412', '926']
['746', '80']
['934', '861']
['859', '817']
['7', '268']
['592', '6']
['748', '890']
['412', '198']
['712', '16']
['373', '711']
['14', '750']
['829', '820']
['640', '363']
['661', '936']
['254', '138']
['840', '77']
['187', '5']
['103', '910']
['723', '184']
['426', '777']
['160', '565']
['464', '44']
['46', '533']
['734', '269']
['635', '878']
['947', '445']
['876', '650']
['460', '259']
['279', '425']
['504', '320']
['903', '713']
['733', '666']
['804', '658']
['844', '816']
['845', '221']
['948', '372']
['276', '690']
['285', '139']
['820', '211']
['651', '160']
['662', '300']
['621', '483']
['870', '478']
['194', '101']
['773', '543']
['108', '182']
['2', '30']
['618', '242']
['255', '314']
['487', '450']
['616', '0']
['286', '949']
['206', '949']
['626', '364']
['36', '805']
['953', '442']
['480', '904']
['522', '227']
['267', '15']
['661', '484']
['404', '293']
['428', '270']
['555', '356']
['264', '253']
['126', '532']
['492', '835']
['453', '895']
['285', '388']
['257', '167']
['449', '16']
['382', '35']
['60', '21']
['903', '889']
['203', '493']
['379', '785']
['858', '824']
['799', '501']
['603', '831']
['422', '634']
['11', '825']
['955', '174']
['229', '243']
['74', '57']
['923', '479']
['136', '607']
['600', '322']
['95', '66']
['284', '552']
['890', '49']
['525', '441']
['914', '754']
['102', '470']
['230', '564']
['376', '676']
['591', '178']
['626', '244']
['202', '42']
['858', '816']
['522', '882']
['722', '85']
['902', '231']
['793', '872']
['379', '863']
['732', '828']
['374', '947']
['252', '0']
['393', '92']
['571', '491']
['744', '715']
['857', '101']
['475', '409']
['806', '223']
['286', '955']
['270', '927']
['356', '578']
['351', '479']
['936', '718']
['487', '506']
['320', '814']
['727', '300']
['818', '147']
['431', '17']
['792', '947']
['500', '151']
['590', '61']
['81', '179']
['900', '50']
['220', '276']
['51', '395']
['634', '37']
['803', '921']
['58', '410']
['217', '396']
['798', '407']
['2', '532']
['496', '107']
['225', '245']
['803', '69']
['387', '638']
['470', '44']
['759', '363']
['409', '722']
['344', '712']
['205', '306']
['922', '265']
['571', '760']
['214', '359']
['192', '756']
['167', '353']
['420', '59']
['85', '151']
['697', '432']
['655', '104']
['625', '571']
['811', '121']
['791', '783']
['514', '198']
['3', '25']
['572', '883']
['280', '384']
['411', '741']
['230', '957']
['941', '926']
['369', '5']
['732', '48']
['182', '537']
['123', '359']
['612', '382']
['798', '28']
['268', '510']
['820', '26']
['32', '653']
['131', '731']
['851', '885']
['449', '948']
['639', '942']
['350', '201']
['275', '404']
['23', '648']
['92', '443']
['406', '320']
['486', '367']
['136', '642']
['741', '653']
['580', '841']
['115', '361']
['318', '675']
['410', '615']
['21', '18']
['789', '196']
['660', '518']
['397', '0']
['603', '568']
['735', '383']
['409', '83']
['336', '683']
['107', '740']
['950', '497']
['943', '808']
['315', '498']
['443', '501']
['449', '671']
['100', '748']
['659', '175']
['627', '931']
['426', '953']
['191', '735']
['680', '332']
['243', '115']
['817', '657']
['450', '784']
['59', '315']
['523', '51']
['751', '722']
['201', '30']
['309', '954']
['868', '346']
['404', '121']
['930', '760']
['500', '675']
['262', '453']
['258', '910']
['603', '24']
['133', '592']
['246', '712']
['333', '904']
['9', '693']
['435', '593']
['453', '816']
['29', '686']
['887', '423']
['568', '504']
['532', '65']
['788', '85']
['677', '724']
['26', '320']
['737', '132']
['918', '358']
['675', '433']
['830', '607']
['905', '341']
['149', '800']
['108', '259']
['19', '355']
['719', '339']
['77', '812']
['411', '888']
['785', '845']
['941', '793']
['464', '2']
['499', '645']
['72', '232']
['713', '690']
['640', '121']
['916', '332']
['878', '396']
['451', '231']
['922', '518']
['51', '426']
['882', '125']
['514', '871']
['177', '564']
['96', '702']
['894', '335']
['216', '624']
['602', '736']
['575', '649']
['25', '63']
['287', '70']
['932', '726']
['752', '50']
['771', '743']
['778', '755']
['298', '679']
['718', '641']
['519', '54']
['895', '338']
['120', '343']
['892', '497']
['322', '895']
['704', '272']
['639', '161']
['821', '635']
['290', '187']
['136', '636']
['900', '672']
['954', '526']
['195', '746']
['654', '332']
['240', '78']
['610', '351']
['423', '215']
['294', '350']
['892', '427']
['295', '781']
['605', '10']
['16', '837']
['168', '535']
['786', '767']
['659', '628']
['556', '352']
['586', '48']
['712', '566']
['348', '653']
['267', '894']
['148', '916']
['18', '459']
['451', '872']
['58', '541']
['316', '373']
['396', '176']
['769', '44']
['949', '753']
['915', '529']
['763', '239']
['279', '26']
['116', '590']
['224', '325']
['537', '163']
['374', '735']
['617', '101']
['202', '721']
['85', '886']
['360', '75']
['411', '410']
['657', '333']
['440', '869']
['637', '603']
['279', '920']
['734', '144']
['557', '538']
['420', '607']
['108', '308']
['686', '2']
['894', '852']
['485', '864']
['321', '921']
['803', '631']
['332', '593']
['436', '639']
['89', '723']
['641', '718']
['650', '405']
['122', '557']
['438', '136']
['932', '773']
['803', '280']
['955', '956']
['896', '203']
['196', '154']
['157', '407']
['349', '452']
['423', '534']
['941', '687']
['161', '249']
['375', '108']
['882', '844']
['624', '71']
['99', '286']
['92', '936']
['549', '203']
['284', '218']
['48', '440']
['432', '15']
['553', '841']
['736', '500']
['753', '132']
['939', '505']
['505', '230']
['4', '445']
['819', '670']
['49', '46']
['447', '107']
['51', '409']
['219', '24']
['173', '652']
['100', '557']
['458', '402']
['916', '878']
['629', '764']
['818', '861']
['687', '755']
['45', '209']
['952', '70']
['790', '341']
['910', '140']
['404', '115']
['798', '744']
['294', '756']
['774', '592']
['752', '608']
['860', '307']
['181', '144']
['489', '333']
['489', '557']
['563', '552']
['327', '221']
['388', '210']
['211', '927']
['192', '876']
['355', '860']
['208', '5']
['695', '894']
['853', '926']
['402', '49']
['778', '769']
['821', '694']
['892', '333']
['55', '499']
['5', '861']
['103', '477']
['918', '866']
['522', '413']
['766', '824']
['87', '624']
['586', '893']
['845', '859']
['446', '123']
['854', '496']
['865', '260']
['211', '557']
['761', '173']
['181', '315']
['380', '138']
['806', '853']
['452', '276']
['2', '442']
['935', '33']
['241', '20']
['782', '471']
['473', '905']
['647', '868']
['813', '583']
['121', '4']
['33', '677']
['802', '403']
['165', '662']
['178', '89']
['808', '850']
['441', '685']
['552', '724']
['861', '24']
['87', '298']
['83', '712']
['835', '516']
['368', '504']
['754', '542']
['933', '321']
['272', '287']
['713', '941']
['281', '127']
['362', '796']
['173', '695']
['757', '517']
['796', '25']
['668', '592']
['750', '474']
['509', '683']
['634', '270']
['326', '174']
['912', '63']
['682', '627']
['73', '417']
['880', '931']
['865', '274']
['707', '532']
['943', '916']
['79', '773']
['950', '686']
['107', '346']
['462', '793']
['102', '646']
['957', '75']
['808', '600']
['533', '245']
['478', '830']
['375', '361']
['687', '917']
['133', '19']
['864', '802']
['695', '865']
['794', '164']
['392', '454']
['351', '836']
['678', '233']
['596', '633']
['785', '332']
['142', '307']
['470', '164']
['662', '531']
['172', '580']
['546', '695']
['677', '744']
['794', '442']
['338', '80']
['11', '12']
['107', '409']
['611', '197']
['421', '296']
['497', '516']
['446', '468']
['337', '719']
['928', '794']
['776', '699']
['238', '233']
['859', '879']
['300', '682']
['644', '681']
['353', '278']
['905', '776']
['513', '889']
['660', '699']
['861', '122']
['681', '312']
['826', '336']
['800', '530']
['554', '514']
['102', '577']
['96', '263']
['590', '224']
['682', '410']
['34', '795']
['899', '747']
['27', '215']
['553', '235']
['877', '139']
['542', '733']
['82', '95']
['856', '696']
['180', '674']
['818', '738']
['367', '780']
['639', '221']
['202', '921']
['471', '299']
['852', '835']
['71', '118']
['398', '867']
['429', '126']
['733', '933']
['904', '764']
['808', '835']
['340', '707']
['547', '55']
['10', '390']
['228', '381']
['447', '269']
['372', '712']
['486', '413']
['590', '421']
['882', '910']
['112', '184']
['100', '54']
['562', '347']
['4', '181']
['690', '207']
['179', '504']
['260', '649']
['356', '692']
['955', '816']
['257', '291']
['425', '367']
['917', '364']
['33', '510']
['151', '67']
['159', '700']
['705', '932']
['815', '711']
['833', '761']
['757', '918']
['349', '602']
['883', '826']
['898', '474']
['795', '607']
['293', '410']
['957', '473']
['696', '597']
['289', '613']
['713', '250']
['168', '884']
['945', '763']
['878', '840']
['612', '522']
['803', '198']
['895', '949']
['534', '700']
['648', '377']
['935', '237']
['865', '114']
['238', '423']
['709', '17']
['356', '837']
['441', '845']
['678', '463']
['359', '484']
['93', '641']
['250', '791']
['797', '112']
['951', '180']
['731', '413']
['909', '775']
['480', '640']
['213', '486']
['552', '497']
['495', '220']
['241', '786']
['571', '8']
['228', '206']
['798', '271']
['379', '400']
['142', '412']
['360', '484']
['181', '816']
['15', '327']
['194', '608']
['268', '383']
['373', '350']
['862', '496']
['425', '869']
['38', '264']
['939', '645']
['359', '663']
['956', '896']
['214', '955']
['501', '537']
['864', '573']
['8', '97']
['741', '272']
['118', '556']
['567', '552']
['651', '149']
['742', '67']
['543', '716']
['296', '38']
['496', '520']
['89', '418']
['872', '380']
['695', '448']
['829', '276']
['916', '907']
['152', '270']
['514', '762']
['410', '538']
['345', '402']
['730', '348']
['696', '265']
['956', '100']
['737', '827']
['117', '120']
['507', '183']
['531', '231']
['328', '130']
['231', '613']
['144', '839']
['855', '481']
['856', '909']
['804', '100']
['203', '318']
['449', '216']
['87', '653']
['673', '43']
['630', '443']
['804', '912']
['105', '431']
['464', '263']
['627', '403']
['565', '845']
['734', '673']
['139', '476']
['153', '88']
['293', '375']
['862', '469']
['314', '88']
['362', '457']
['474', '410']
['564', '357']
['0', '258']
['886', '211']
['529', '305']
['27', '250']
['528', '593']
['819', '851']
['200', '146']
['807', '663']
['218', '302']
['628', '49']
['378', '629']
['681', '35']
['92', '348']
['615', '885']
['421', '348']
['555', '355']
['673', '898']
['445', '808']
['669', '176']
['186', '921']
['814', '504']
['168', '301']
['97', '335']
['237', '165']
['937', '661']
['457', '124']
['935', '53']
['652', '894']
['696', '627']
['360', '83']
['454', '895']
['366', '522']
['325', '445']
['431', '707']
['711', '594']
['871', '374']
['944', '872']
['271', '370']
['16', '415']
['510', '764']
['800', '343']
['955', '477']
['307', '653']
['507', '128']
['269', '435']
['103', '812']
['774', '514']
['305', '295']
['621', '172']
['336', '232']
['193', '388']
['230', '153']
['94', '854']
['780', '626']
['496', '863']
['908', '935']
['222', '665']
['848', '589']
['434', '505']
['267', '369']
['948', '280']
['51', '806']
['948', '799']
['735', '313']
['279', '15']
['330', '763']
['302', '272']
['443', '131']
['761', '201']
['22', '877']
['784', '743']
['940', '4']
['34', '79']
['436', '37']
['652', '648']
['895', '65']
['449', '677']
['924', '64']
['196', '134']
['314', '315']
['66', '191']
['538', '344']
['100', '201']
['371', '808']
['346', '786']
['808', '45']
['777', '70']
['354', '269']
['126', '137']
['685', '874']
['366', '231']
['823', '27']
['13', '804']
['22', '946']
['19', '62']
['242', '348']
['85', '954']
['177', '6']
['620', '205']
['497', '550']
['190', '503']
['230', '439']
['585', '523']
['806', '105']
['601', '141']
['64', '116']
['162', '242']
['440', '684']
['156', '833']
['646', '782']
['631', '565']
['778', '654']
['235', '773']
['755', '486']
['549', '378']
['500', '919']
['484', '208']
['604', '577']
['316', '430']
['643', '509']
['433', '803']
['804', '416']
['161', '384']
['235', '793']
['496', '421']
['635', '557']
['260', '134']
['255', '93']
['9', '159']
['417', '749']
['860', '432']
['201', '577']
['475', '853']
['81', '837']
['80', '9']
['677', '752']
['68', '345']
['405', '603']
['610', '611']
['822', '942']
['304', '730']
['139', '421']
['211', '351']
['341', '123']
['581', '905']
['177', '544']
['490', '837']
['225', '501']
['144', '364']
['456', '633']
['935', '292']
['554', '555']
['805', '636']
['128', '416']
['744', '92']
['614', '542']
['342', '728']
['351', '938']
['109', '618']
['29', '387']
['424', '297']
['724', '768']
['815', '330']
['136', '561']
['207', '128']
['459', '608']
['571', '241']
['112', '588']
['721', '126']
['916', '577']
['102', '834']
['474', '117']
['443', '154']
['331', '626']
['577', '799']
['834', '461']
['1', '243']
['636', '321']
['932', '492']
['241', '67']
['683', '179']
['613', '511']
['928', '629']
['17', '636']
['54', '556']
['358', '693']
['575', '616']
['460', '806']
['407', '897']
['154', '652']
['376', '937']
['323', '372']
['92', '954']
['611', '623']
['222', '730']
['75', '789']
['140', '150']
['686', '898']
['48', '417']
['402', '637']
['649', '441']
['242', '85']
['550', '127']
['771', '273']
['35', '580']
['263', '247']
['77', '407']
['621', '714']
['1', '909']
['117', '314']
['627', '763']
['632', '829']
['446', '286']
['663', '214']
['636', '47']
['57', '176']
['815', '873']
['592', '737']
['425', '618']
['455', '502']
['425', '752']
['855', '317']
['829', '407']
['173', '258']
['659', '458']
['474', '441']
['427', '388']
['881', '723']
['504', '290']
['839', '564']
['677', '638']
['425', '456']
['800', '747']
['55', '203']
['774', '121']
['793', '531']
['801', '256']
['272', '181']
['184', '483']
['837', '33']
['540', '704']
['656', '685']
['835', '875']
['728', '605']
['294', '121']
['524', '265']
['261', '334']
['123', '432']
['230', '521']
['407', '12']
['305', '608']
['102', '564']
['826', '477']
['136', '407']
['655', '379']
['475', '536']
['864', '853']
['583', '19']
['545', '90']
['601', '886']
['184', '57']
['427', '300']
['737', '15']
['89', '522']
['746', '162']
['549', '580']
['869', '382']
['35', '907']
['593', '944']
['496', '491']
['511', '261']
['626', '859']
['681', '531']
['79', '563']
['1', '888']
['750', '450']
['513', '132']
['800', '222']
['679', '480']
['293', '412']
['472', '722']
['330', '849']
['401', '784']
['374', '878']
['270', '649']
['513', '467']
['727', '388']
['357', '868']
['428', '429']
['144', '393']
['570', '261']
['209', '809']
['907', '479']
['336', '599']
['587', '427']
['494', '529']
['196', '594']
['143', '469']
['932', '448']
['730', '818']
['777', '109']
['492', '415']
['295', '279']
['476', '599']
['44', '409']
['249', '47']
['240', '96']
['607', '341']
['219', '595']
['295', '873']
['419', '493']
['128', '310']
['164', '397']
['677', '882']
['412', '475']
['378', '82']
['791', '351']
['580', '717']
['37', '472']
['801', '495']
['563', '519']
['486', '745']
['920', '210']
['500', '916']
['752', '146']
['890', '385']
['701', '452']
['557', '357']
['413', '617']
['411', '510']
['66', '280']
['587', '1']
['23', '753']
['343', '270']
['398', '593']
['234', '890']
['228', '389']
['19', '325']
['27', '142']
['4', '896']
['413', '213']
['592', '429']
['254', '716']
['622', '693']
['162', '399']
['36', '640']
['311', '751']
['371', '305']
['323', '543']
['747', '19']
['868', '816']
['153', '823']
['82', '612']
['87', '917']
['614', '709']
['461', '109']
['295', '659']
['856', '53']
