40
21
['136', '282']
['406', '699']
['401', '748']
['268', '784']
['56', '575']
['377', '579']
['525', '788']
['242', '778']
['484', '762']
['301', '388']
['377', '448']
['570', '697']
['75', '561']
['100', '346']
['27', '664']
['217', '645']
['408', '558']
['65', '237']
['297', '430']
['332', '770']
['11', '410']
['265', '716']
['144', '235']
['107', '588']
['127', '669']
['136', '515']
['170', '546']
['316', '674']
['395', '578']
['14', '526']
['569', '630']
['116', '232']
['634', '732']
['271', '460']
['64', '383']
['4', '567']
['434', '531']
['75', '149']
['337', '613']
['480', '568']
['430', '469']
['104', '793']
['219', '659']
['553', '573']
['354', '404']
['549', '649']
['601', '702']
['453', '623']
['374', '426']
['186', '744']
['240', '423']
['92', '94']
['106', '741']
['276', '474']
['478', '569']
['181', '638']
['628', '648']
['613', '716']
['315', '364']
['202', '649']
['380', '668']
['46', '533']
['5', '387']
['126', '427']
['53', '785']
['251', '346']
['389', '696']
['236', '521']
['146', '168']
['364', '486']
['637', '754']
['10', '415']
['136', '656']
['171', '569']
['294', '513']
['239', '528']
['78', '219']
['79', '208']
['323', '703']
['408', '691']
['630', '642']
['169', '663']
['364', '456']
['157', '256']
['344', '642']
['185', '608']
['388', '401']
['155', '169']
['779', '786']
['462', '639']
['24', '65']
['440', '495']
['175', '205']
['385', '636']
['465', '730']
['384', '417']
['57', '744']
['93', '465']
['294', '630']
['477', '686']
['230', '306']
['286', '778']
['364', '707']
['313', '623']
['346', '791']
['421', '446']
['201', '360']
['470', '686']
['355', '669']
['144', '388']
['439', '703']
['300', '502']
['145', '288']
['208', '578']
['57', '203']
['551', '789']
['112', '799']
['649', '719']
['25', '100']
['726', '747']
['46', '173']
['268', '398']
['416', '594']
['458', '751']
['553', '782']
['334', '695']
['509', '567']
['39', '588']
['35', '67']
['304', '578']
['46', '85']
['190', '486']
['440', '743']
['20', '323']
['103', '614']
['107', '537']
['286', '689']
['241', '606']
['91', '427']
['351', '526']
['236', '778']
['89', '771']
['210', '623']
['118', '686']
['134', '672']
['129', '471']
['514', '703']
['83', '681']
['285', '630']
['4', '75']
['10', '385']
['78', '649']
['286', '363']
['52', '117']
['240', '776']
['82', '217']
['40', '589']
['197', '222']
['232', '671']
['135', '635']
['357', '700']
['218', '311']
['11', '602']
['67', '799']
['116', '601']
['112', '619']
['640', '721']
['65', '593']
['474', '514']
['422', '582']
['59', '380']
['33', '369']
['57', '722']
['319', '559']
['163', '547']
['44', '501']
['556', '634']
['65', '407']
['192', '537']
['154', '646']
['383', '737']
['234', '318']
['219', '422']
['306', '694']
['652', '700']
['72', '718']
['122', '233']
['128', '639']
['144', '517']
['261', '717']
['386', '610']
['348', '412']
['587', '649']
['128', '629']
['557', '563']
['156', '789']
['246', '616']
['45', '720']
['127', '202']
['529', '755']
['56', '399']
['337', '772']
['167', '574']
['382', '533']
['321', '472']
['57', '138']
['466', '568']
['208', '278']
['375', '652']
['31', '200']
['294', '478']
['122', '585']
['394', '772']
['116', '679']
['378', '497']
['308', '500']
['172', '441']
['252', '567']
['239', '619']
['213', '297']
['340', '670']
['642', '704']
['42', '247']
['167', '522']
['205', '776']
['668', '794']
['318', '364']
['216', '558']
['22', '692']
['56', '551']
['150', '684']
['364', '469']
['386', '791']
['337', '424']
['192', '425']
['54', '92']
['479', '647']
['235', '270']
['545', '549']
['39', '440']
['598', '753']
['151', '762']
['211', '778']
['450', '740']
['376', '530']
['61', '276']
['28', '101']
['97', '372']
['183', '436']
['501', '727']
['55', '668']
['317', '556']
['189', '669']
['711', '754']
['44', '777']
['736', '780']
['252', '754']
['548', '614']
['127', '718']
['221', '664']
['142', '538']
['313', '695']
['376', '570']
['113', '305']
['232', '289']
['241', '363']
['247', '784']
['15', '363']
['280', '437']
['706', '750']
['692', '772']
['323', '725']
['268', '396']
['79', '238']
['355', '696']
['24', '193']
['401', '608']
['42', '695']
['549', '602']
['464', '679']
['21', '171']
['42', '450']
['54', '178']
['7', '506']
['29', '685']
['128', '262']
['267', '304']
['592', '694']
['195', '456']
['329', '359']
['375', '596']
['100', '592']
['117', '555']
['361', '721']
['180', '719']
['213', '385']
['57', '466']
['194', '370']
['474', '548']
['238', '648']
['601', '703']
['109', '175']
['450', '454']
['61', '201']
['772', '791']
['566', '693']
['118', '454']
['548', '606']
['200', '633']
['359', '455']
['103', '137']
['278', '725']
['247', '370']
['575', '642']
['465', '526']
['227', '638']
['26', '531']
['20', '259']
['85', '614']
['267', '315']
['215', '362']
['137', '695']
['30', '590']
['540', '785']
['236', '367']
['93', '343']
['610', '790']
['201', '490']
['305', '535']
['1', '641']
['15', '451']
['224', '600']
['295', '491']
['168', '587']
['42', '281']
['567', '705']
['89', '390']
['115', '527']
['551', '614']
['19', '461']
['332', '661']
['169', '692']
['258', '745']
['681', '738']
['300', '606']
['190', '326']
['518', '649']
['587', '798']
['117', '190']
['185', '202']
['199', '760']
['269', '516']
['413', '515']
['174', '789']
['338', '564']
['656', '777']
['472', '651']
['78', '85']
['387', '435']
['50', '663']
['233', '495']
['219', '247']
['217', '503']
['193', '331']
['124', '182']
['268', '278']
['213', '707']
['42', '753']
['139', '675']
['307', '399']
['9', '503']
['247', '629']
['325', '515']
['154', '321']
['347', '432']
['509', '605']
['282', '561']
['313', '595']
['222', '511']
['249', '639']
['283', '722']
['197', '511']
['88', '228']
['247', '611']
['153', '263']
['455', '592']
['37', '256']
['485', '576']
['240', '577']
['110', '506']
['128', '610']
['198', '522']
['257', '685']
['120', '478']
['122', '658']
['256', '597']
['88', '723']
['64', '402']
['503', '748']
['332', '692']
['13', '17']
['54', '530']
['86', '780']
['130', '495']
['200', '616']
['330', '713']
['259', '724']
['142', '575']
['167', '311']
['170', '271']
['682', '714']
['113', '633']
['203', '272']
['27', '166']
['266', '377']
['390', '570']
['709', '749']
['180', '238']
['253', '508']
['94', '161']
['379', '387']
['349', '767']
['22', '461']
['537', '793']
['481', '772']
['35', '270']
['53', '374']
['277', '699']
['93', '585']
['7', '86']
['66', '159']
['256', '282']
['86', '799']
['60', '402']
['183', '582']
['29', '356']
['10', '262']
['184', '665']
['396', '741']
['68', '652']
['50', '666']
['355', '471']
['105', '520']
['199', '603']
['203', '403']
['54', '244']
['115', '329']
['82', '744']
['391', '619']
['511', '561']
['313', '689']
['389', '611']
['292', '677']
['607', '725']
['46', '64']
['122', '394']
['537', '564']
['190', '557']
['392', '665']
['166', '380']
['255', '430']
['122', '514']
['521', '688']
['129', '364']
['231', '619']
['90', '698']
['393', '688']
['522', '756']
['110', '707']
['373', '520']
['659', '713']
['67', '293']
['74', '493']
['43', '129']
['156', '667']
['224', '731']
['275', '429']
['209', '275']
['105', '136']
['65', '159']
['583', '671']
['267', '520']
['214', '289']
['121', '444']
['36', '95']
['236', '280']
['131', '705']
['144', '712']
['25', '362']
['33', '488']
['470', '529']
['412', '719']
['248', '719']
['23', '698']
['110', '639']
['154', '352']
['50', '714']
['227', '736']
['154', '765']
['191', '560']
['203', '300']
['382', '634']
['175', '192']
['199', '606']
['149', '616']
['56', '238']
['311', '614']
['4', '687']
['436', '541']
['215', '747']
['317', '459']
['298', '687']
['559', '564']
['630', '692']
['91', '391']
['96', '526']
['417', '540']
['10', '173']
['371', '590']
['595', '735']
['30', '783']
['248', '765']
['78', '447']
['488', '578']
['432', '566']
['90', '333']
['42', '773']
['193', '472']
['87', '187']
['194', '396']
['270', '544']
['608', '786']
['624', '703']
['287', '350']
['132', '133']
['549', '723']
['216', '447']
['17', '34']
['171', '606']
['676', '745']
['287', '471']
['337', '732']
['763', '791']
['9', '148']
['225', '686']
['603', '760']
['173', '602']
['178', '279']
['94', '585']
['133', '264']
['724', '790']
['318', '510']
['180', '677']
['49', '798']
['225', '640']
['569', '572']
['250', '632']
['84', '665']
['329', '527']
['617', '758']
['233', '412']
['401', '504']
['132', '446']
['236', '338']
['75', '110']
['127', '771']
['220', '332']
['348', '616']
['77', '683']
['376', '598']
['268', '370']
['184', '220']
['479', '491']
['1', '112']
['43', '396']
['47', '192']
['333', '589']
['377', '748']
['61', '299']
['526', '781']
['522', '687']
['11', '452']
['354', '419']
['526', '636']
['158', '684']
['364', '444']
['475', '536']
['126', '363']
['345', '469']
['397', '738']
['133', '172']
['665', '744']
['224', '226']
['281', '721']
['237', '791']
['76', '438']
['36', '268']
['26', '361']
['27', '697']
['184', '233']
['220', '322']
['354', '502']
['13', '309']
['517', '741']
['465', '531']
['22', '595']
['298', '403']
['169', '479']
['5', '118']
['166', '620']
['123', '290']
['180', '342']
['391', '477']
['478', '562']
['301', '502']
['232', '457']
['2', '272']
['496', '539']
['115', '704']
['356', '602']
['300', '480']
['293', '657']
['12', '61']
['495', '509']
['51', '647']
['417', '549']
['231', '280']
['347', '428']
['516', '642']
['246', '351']
['364', '384']
['174', '481']
['400', '541']
['86', '439']
['209', '230']
['168', '737']
['268', '371']
['775', '795']
['151', '505']
['123', '718']
['192', '258']
['586', '729']
['99', '319']
['498', '620']
['320', '769']
['67', '304']
['275', '757']
['311', '658']
['492', '594']
['260', '503']
['625', '741']
['106', '572']
['357', '401']
['753', '787']
['4', '726']
['239', '264']
['533', '631']
['471', '569']
['684', '750']
['114', '382']
['126', '181']
['224', '401']
['585', '646']
['256', '781']
['28', '294']
['41', '797']
['390', '433']
['64', '389']
['341', '697']
['143', '710']
['537', '787']
['395', '510']
['522', '608']
['321', '545']
['601', '616']
['671', '739']
['163', '443']
['98', '528']
['285', '700']
['199', '233']
['98', '589']
['170', '360']
['181', '182']
['199', '605']
['32', '220']
['633', '708']
['126', '214']
['63', '285']
['163', '510']
['635', '779']
['459', '646']
['573', '602']
['136', '736']
['439', '620']
['114', '790']
['566', '632']
['558', '593']
['302', '395']
['691', '752']
['277', '487']
['473', '644']
['451', '521']
['63', '327']
['592', '676']
['176', '689']
['722', '762']
['150', '438']
['88', '617']
['249', '740']
['94', '110']
['209', '212']
['481', '653']
['576', '776']
['136', '727']
['143', '766']
['36', '54']
['19', '23']
['214', '301']
['439', '532']
['115', '673']
['485', '546']
['9', '705']
['396', '502']
['293', '694']
['106', '771']
['653', '784']
['380', '652']
['367', '528']
['270', '333']
['286', '760']
['252', '566']
['180', '591']
['177', '564']
['621', '698']
['197', '473']
['271', '523']
['270', '546']
['230', '482']
['353', '578']
['230', '567']
['65', '241']
['347', '742']
['193', '240']
['217', '706']
['240', '784']
['132', '229']
['298', '664']
['517', '531']
['73', '345']
['279', '348']
['490', '599']
['716', '755']
['120', '149']
['347', '471']
['463', '617']
['35', '155']
['296', '686']
['207', '691']
['578', '702']
['712', '786']
['167', '318']
['618', '629']
['424', '664']
['114', '327']
['572', '664']
['355', '470']
['259', '742']
['65', '187']
['132', '659']
['41', '80']
['103', '337']
['613', '766']
['232', '395']
['521', '729']
['266', '540']
['154', '467']
['325', '766']
['33', '608']
['186', '689']
['190', '415']
['235', '588']
['353', '790']
['11', '58']
['299', '536']
['267', '661']
['434', '585']
['359', '440']
['450', '657']
['120', '542']
['23', '37']
['192', '366']
['141', '407']
['379', '663']
['342', '783']
['91', '125']
['204', '631']
['39', '66']
['296', '540']
['128', '623']
['367', '594']
['161', '779']
['234', '351']
['114', '357']
['26', '756']
['128', '737']
['5', '125']
['616', '749']
['215', '334']
['434', '479']
['4', '683']
['328', '420']
['139', '227']
['345', '346']
['170', '733']
['32', '180']
['174', '538']
['430', '548']
['516', '741']
['422', '737']
['156', '728']
['121', '474']
['620', '648']
['30', '121']
['333', '632']
['505', '561']
['140', '439']
['108', '169']
['254', '365']
['316', '686']
['89', '731']
['82', '185']
['545', '652']
['16', '363']
['317', '735']
['576', '590']
['119', '668']
['255', '563']
['238', '438']
['484', '503']
['120', '128']
['667', '790']
['498', '507']
['199', '481']
['169', '590']
['88', '545']
['510', '735']
['316', '632']
['219', '420']
['41', '512']
['456', '671']
['306', '397']
['78', '238']
['348', '552']
['191', '744']
['92', '688']
['505', '796']
['279', '710']
['283', '303']
['435', '754']
['353', '673']
['22', '317']
['27', '674']
['513', '674']
['302', '381']
['673', '750']
['353', '555']
['288', '514']
['348', '547']
['6', '344']
['466', '517']
['201', '787']
['279', '294']
['48', '736']
['209', '380']
['166', '625']
['95', '587']
['595', '783']
['447', '660']
['132', '392']
['20', '557']
['14', '154']
['288', '391']
['477', '623']
['392', '715']
['14', '761']
['272', '634']
['29', '486']
['572', '773']
['351', '618']
['22', '376']
['318', '616']
['228', '495']
['163', '768']
['195', '267']
['487', '654']
['326', '523']
['401', '717']
['70', '454']
['40', '640']
['392', '788']
['1', '415']
['23', '144']
['260', '793']
['573', '709']
['200', '460']
['644', '713']
['326', '788']
['265', '426']
['63', '524']
['14', '488']
['362', '442']
['503', '676']
['199', '248']
['468', '517']
['526', '701']
['616', '663']
['49', '650']
['264', '577']
['219', '739']
['7', '326']
['414', '591']
['641', '702']
['65', '686']
['393', '613']
['88', '356']
['374', '719']
['39', '163']
['183', '187']
['56', '559']
['60', '243']
['419', '771']
['155', '499']
['364', '476']
['158', '687']
['482', '483']
['671', '713']
['213', '484']
['64', '568']
['57', '250']
['360', '734']
['157', '472']
['224', '228']
['145', '265']
['93', '718']
['703', '712']
['577', '578']
['293', '478']
['558', '624']
['17', '94']
['33', '139']
['583', '634']
['182', '339']
['425', '645']
['336', '716']
['284', '431']
['112', '377']
['166', '696']
['102', '473']
['473', '789']
['38', '98']
['75', '457']
['250', '396']
['207', '776']
['226', '417']
['289', '671']
['491', '502']
['212', '536']
['141', '426']
['164', '753']
['93', '147']
['478', '576']
['83', '195']
['777', '791']
['54', '552']
['557', '673']
['77', '186']
['491', '784']
['154', '435']
['643', '723']
['559', '797']
['417', '459']
['320', '404']
['224', '562']
['553', '796']
['424', '583']
['13', '200']
['467', '639']
['16', '397']
['316', '349']
['175', '544']
['82', '162']
['46', '748']
['104', '496']
['326', '459']
['334', '645']
['313', '441']
['10', '158']
['85', '106']
['178', '701']
['549', '748']
['660', '740']
['70', '384']
['425', '780']
['703', '794']
['492', '654']
['27', '276']
['37', '103']
['59', '571']
['191', '455']
['53', '616']
['153', '669']
['79', '163']
['614', '785']
['305', '551']
['61', '154']
['63', '397']
['265', '602']
['95', '259']
['240', '586']
['515', '585']
['416', '642']
['410', '563']
['194', '562']
['498', '499']
['436', '691']
['218', '356']
['86', '678']
['314', '716']
['204', '587']
['294', '726']
['555', '789']
['277', '705']
['171', '638']
['268', '570']
['105', '748']
['61', '795']
['69', '534']
['75', '203']
['83', '593']
['293', '636']
['353', '648']
['116', '604']
['332', '699']
['428', '712']
['137', '198']
['118', '567']
['81', '434']
['79', '232']
['413', '583']
['95', '632']
['62', '653']
['483', '648']
['601', '684']
['275', '508']
['214', '285']
['20', '751']
['380', '756']
['204', '754']
['75', '635']
['383', '669']
['622', '713']
['231', '383']
['348', '588']
['182', '676']
['388', '781']
['344', '778']
['415', '693']
['118', '559']
['598', '630']
['122', '694']
['44', '270']
['396', '443']
['94', '491']
['502', '755']
['54', '634']
['248', '781']
['78', '160']
['448', '452']
['183', '644']
['61', '438']
['176', '205']
['192', '292']
['332', '459']
['236', '436']
['119', '283']
['563', '702']
['251', '474']
['185', '527']
['206', '345']
['120', '489']
['315', '680']
['114', '138']
['6', '695']
['414', '691']
['205', '577']
['185', '732']
['465', '567']
['475', '705']
['323', '529']
['112', '220']
['519', '568']
['167', '702']
['272', '305']
['402', '435']
['562', '748']
['372', '466']
['67', '404']
['247', '574']
['329', '776']
['573', '788']
['250', '416']
['566', '715']
['133', '773']
['456', '795']
['398', '541']
['6', '97']
['463', '783']
['357', '399']
['646', '739']
['58', '759']
['84', '114']
['91', '110']
['283', '757']
['77', '483']
['286', '375']
['524', '541']
['235', '435']
['17', '52']
['135', '796']
['597', '684']
['262', '467']
['422', '515']
['188', '316']
['127', '260']
['284', '633']
['232', '518']
['672', '693']
['208', '769']
['237', '687']
['222', '558']
['461', '716']
['192', '759']
['68', '422']
['209', '695']
['392', '789']
['200', '757']
['52', '335']
['28', '620']
['406', '417']
['168', '657']
['474', '687']
['522', '567']
['449', '533']
['522', '706']
['460', '498']
['450', '674']
['164', '678']
['54', '106']
['222', '740']
['216', '359']
['456', '555']
['215', '507']
['95', '317']
['53', '157']
['461', '723']
['512', '535']
['177', '760']
['29', '713']
['74', '652']
['26', '228']
['556', '685']
['117', '706']
['316', '380']
['116', '436']
['94', '475']
['603', '708']
['47', '724']
['573', '618']
['270', '311']
['51', '104']
['80', '499']
['438', '582']
['13', '252']
['139', '745']
['45', '290']
['165', '230']
['70', '478']
['402', '577']
['128', '608']
['23', '706']
['345', '659']
['93', '355']
['30', '639']
['295', '402']
['379', '615']
['678', '699']
['283', '706']
['17', '389']
['122', '357']
['240', '286']
['42', '217']
['307', '429']
['503', '663']
['5', '781']
['148', '675']
['674', '754']
['70', '729']
['290', '516']
['315', '778']
['16', '775']
['56', '651']
['326', '694']
['27', '723']
['482', '502']
['83', '126']
['82', '168']
['156', '439']
['149', '220']
['331', '753']
['333', '651']
['48', '680']
['15', '594']
['45', '705']
['24', '640']
['328', '800']
['270', '460']
['497', '509']
['41', '792']
['377', '641']
['45', '401']
['180', '554']
['186', '685']
['376', '744']
['112', '446']
['168', '249']
['111', '553']
['745', '774']
['34', '784']
['125', '481']
['299', '427']
['230', '370']
['12', '81']
['49', '153']
['299', '384']
['9', '319']
['647', '725']
['219', '331']
['73', '552']
['17', '365']
['666', '795']
['214', '480']
['296', '642']
['102', '588']
['321', '507']
['175', '464']
['29', '459']
['134', '172']
['160', '623']
['27', '248']
['215', '682']
['294', '702']
['309', '494']
['44', '354']
['177', '546']
['312', '785']
['139', '573']
['444', '655']
['463', '542']
['56', '331']
['570', '634']
['61', '472']
['241', '601']
['420', '635']
['493', '753']
['423', '574']
['515', '759']
['249', '700']
['348', '407']
['4', '449']
['507', '522']
['105', '306']
['349', '704']
['229', '450']
['396', '561']
['20', '220']
['350', '643']
['149', '306']
['568', '573']
['51', '489']
['117', '646']
['155', '314']
['393', '662']
['653', '758']
['28', '271']
['563', '570']
['124', '700']
['41', '703']
['402', '698']
['453', '536']
['301', '631']
['110', '693']
['72', '509']
['259', '459']
['694', '756']
['455', '481']
['351', '786']
['256', '683']
['168', '599']
['147', '392']
['252', '761']
['419', '763']
['288', '654']
['202', '369']
['163', '709']
['109', '422']
['181', '511']
['464', '569']
['328', '431']
['26', '326']
['22', '380']
['189', '244']
['385', '566']
['16', '694']
['373', '753']
['208', '600']
['35', '357']
['62', '182']
['557', '737']
['176', '724']
['81', '172']
['68', '199']
['106', '326']
['2', '240']
['542', '575']
['129', '317']
['181', '700']
['169', '226']
['90', '121']
['133', '407']
['715', '717']
['393', '731']
['555', '576']
['303', '322']
['621', '676']
['352', '582']
['541', '585']
['245', '592']
['174', '779']
['609', '762']
['416', '508']
