23
23
['0', '23', '380', '446', '148', '10', '195', '377', '428', '86', '507', '526', '486', '45', '91', '58', '12', '353', '88', '136', '35', '189', '205']
['0', '72', '212', '64', '164', '415', '170', '509', '133', '151', '503', '278', '198', '329', '37', '274', '453', '222', '104', '371', '3', '249', '10']
['0', '73', '424', '493', '25', '159', '245', '234', '204', '291', '172', '405', '453', '483', '416', '56', '439', '385', '513', '519', '289', '500', '151']
['0', '74', '443', '296', '389', '339', '185', '207', '423', '156', '269', '304', '491', '77', '500', '263', '24', '17', '112', '29', '25', '226', '164']
['0', '75', '456', '359', '454', '277', '317', '143', '483', '430', '231', '166', '407', '335', '258', '246', '144', '484', '467', '485', '358', '515', '297']
['0', '76', '138', '228', '34', '214', '8', '252', '386', '30', '90', '87', '438', '4', '313', '397', '469', '295', '460', '457', '435', '362', '430']
['0', '77', '190', '293', '412', '44', '376', '331', '478', '280', '179', '79', '344', '207', '36', '153', '372', '123', '403', '380', '471', '463', '227']
['0', '78', '283', '159', '485', '261', '328', '223', '331', '45', '382', '273', '149', '285', '336', '498', '57', '160', '412', '7', '344', '169', '21']
['0', '79', '87', '82', '344', '422', '245', '188', '146', '332', '354', '51', '458', '20', '240', '398', '140', '461', '53', '362', '231', '421', '299']
['0', '80', '142', '45', '425', '190', '95', '343', '56', '377', '25', '430', '252', '298', '123', '124', '134', '15', '250', '254', '370', '507', '83']
['0', '81', '472', '412', '173', '283', '505', '135', '78', '71', '423', '399', '466', '268', '42', '492', '371', '162', '161', '264', '481', '34', '457']
['0', '82', '522', '194', '14', '20', '187', '129', '154', '398', '107', '85', '54', '15', '84', '417', '361', '521', '316', '288', '87', '314', '238']
['0', '83', '140', '148', '376', '281', '520', '205', '204', '189', '482', '509', '408', '114', '384', '356', '253', '294', '159', '149', '198', '496', '162']
['0', '84', '400', '493', '355', '184', '103', '317', '282', '510', '267', '443', '422', '352', '470', '104', '180', '388', '16', '323', '117', '263', '82']
['0', '85', '290', '132', '211', '356', '127', '194', '255', '244', '217', '496', '404', '330', '242', '212', '136', '465', '328', '156', '304', '275', '518']
['0', '86', '335', '432', '506', '492', '126', '360', '81', '514', '63', '330', '8', '482', '507', '135', '17', '216', '66', '455', '188', '77', '54']
['0', '87', '356', '505', '244', '154', '338', '399', '181', '421', '105', '248', '372', '136', '528', '402', '70', '442', '175', '373', '297', '211', '299']
['0', '88', '247', '166', '178', '165', '442', '22', '491', '515', '440', '295', '496', '359', '49', '190', '398', '26', '385', '365', '424', '261', '361']
['0', '89', '317', '449', '51', '386', '212', '118', '81', '339', '419', '71', '288', '460', '126', '243', '34', '151', '370', '526', '476', '12', '390']
['0', '90', '15', '292', '343', '494', '433', '66', '7', '398', '390', '187', '65', '51', '333', '381', '376', '502', '288', '363', '421', '460', '202']
['0', '91', '524', '88', '259', '264', '376', '256', '308', '103', '385', '168', '235', '127', '331', '80', '359', '437', '307', '18', '83', '131', '318']
['0', '92', '262', '194', '480', '112', '12', '492', '313', '364', '308', '367', '21', '80', '253', '422', '512', '66', '212', '387', '67', '40', '174']
['0', '93', '357', '315', '113', '71', '459', '232', '394', '162', '303', '362', '446', '263', '492', '393', '491', '90', '229', '246', '264', '175', '8']
['0', '94', '85', '57', '415', '260', '115', '164', '347', '277', '32', '91', '449', '280', '282', '520', '42', '467', '487', '170', '22', '477', '45']
['0', '95', '333', '85', '108', '296', '200', '15', '449', '233', '224', '488', '186', '387', '478', '446', '24', '81', '155', '56', '427', '124', '466']
['0', '96', '194', '63', '381', '30', '364', '13', '449', '156', '262', '439', '344', '470', '528', '509', '8', '276', '468', '461', '299', '419', '83']
['0', '97', '309', '420', '445', '61', '245', '69', '281', '391', '468', '154', '1', '467', '286', '140', '147', '243', '474', '125', '393', '77', '308']
['0', '98', '378', '254', '38', '25', '336', '165', '83', '2', '186', '63', '519', '492', '81', '318', '380', '175', '210', '386', '256', '455', '100']
['0', '99', '343', '58', '478', '422', '420', '29', '283', '474', '505', '491', '103', '167', '306', '197', '302', '73', '428', '416', '493', '239', '34']
['0', '100', '247', '255', '427', '224', '426', '11', '82', '214', '332', '441', '32', '93', '137', '384', '171', '9', '109', '170', '105', '302', '17']
['0', '101', '445', '265', '473', '425', '296', '289', '51', '493', '217', '197', '90', '355', '310', '183', '35', '463', '37', '385', '118', '146', '515']
['0', '102', '352', '203', '17', '331', '466', '245', '439', '163', '404', '347', '321', '264', '183', '126', '323', '356', '428', '80', '471', '234', '455']
['0', '103', '303', '309', '178', '313', '315', '254', '217', '30', '470', '201', '368', '318', '162', '373', '359', '74', '283', '202', '393', '294', '136']
['0', '104', '19', '514', '74', '508', '402', '192', '61', '304', '63', '293', '298', '331', '451', '186', '230', '138', '225', '447', '101', '436', '345']
['0', '105', '446', '245', '427', '100', '30', '351', '439', '492', '522', '175', '319', '185', '391', '101', '132', '528', '328', '141', '64', '155', '82']
['0', '106', '511', '151', '258', '488', '34', '25', '517', '62', '18', '222', '197', '344', '92', '409', '455', '298', '395', '507', '452', '368', '486']
['0', '107', '522', '130', '200', '508', '360', '184', '232', '257', '188', '496', '138', '415', '353', '481', '218', '421', '411', '69', '216', '521', '361']
['0', '108', '148', '460', '51', '444', '105', '272', '129', '487', '142', '184', '219', '456', '314', '115', '208', '77', '424', '307', '496', '373', '149']
['0', '109', '68', '366', '370', '406', '253', '260', '402', '312', '228', '466', '446', '130', '410', '154', '159', '343', '456', '167', '374', '263', '171']
['0', '110', '234', '318', '457', '136', '421', '121', '20', '32', '464', '381', '404', '515', '62', '260', '427', '508', '462', '365', '409', '180', '107']
['0', '111', '458', '124', '377', '143', '439', '513', '334', '355', '441', '298', '101', '401', '490', '52', '237', '384', '99', '85', '434', '206', '286']
['0', '112', '238', '18', '6', '152', '521', '495', '270', '440', '503', '285', '170', '73', '178', '498', '467', '279', '362', '131', '55', '115', '304']
['0', '113', '306', '208', '521', '63', '239', '294', '117', '103', '1', '116', '295', '511', '349', '402', '99', '335', '251', '261', '112', '405', '29']
['0', '114', '523', '437', '387', '429', '360', '154', '126', '69', '412', '211', '249', '246', '262', '37', '90', '44', '77', '5', '82', '62', '507']
['0', '115', '176', '259', '173', '265', '455', '140', '479', '494', '231', '234', '513', '226', '83', '486', '54', '201', '147', '208', '138', '478', '40']
['0', '116', '62', '254', '370', '446', '524', '100', '308', '277', '61', '92', '484', '343', '279', '98', '115', '492', '182', '86', '404', '389', '160']
['0', '117', '92', '457', '48', '316', '24', '386', '461', '207', '507', '489', '409', '244', '376', '307', '289', '437', '248', '61', '362', '513', '390']
['0', '118', '132', '194', '3', '279', '260', '163', '50', '228', '459', '393', '8', '333', '35', '214', '432', '394', '315', '227', '448', '324', '528']
['0', '119', '462', '166', '179', '123', '214', '526', '57', '227', '202', '252', '139', '358', '377', '7', '30', '334', '142', '461', '98', '459', '496']
['0', '120', '206', '128', '69', '125', '133', '526', '314', '153', '377', '209', '82', '52', '437', '108', '55', '346', '320', '138', '313', '500', '289']
['0', '121', '136', '449', '203', '21', '13', '189', '92', '16', '294', '435', '208', '51', '73', '463', '288', '391', '397', '100', '334', '278', '370']
['0', '122', '405', '401', '111', '9', '451', '83', '89', '468', '88', '393', '465', '228', '153', '244', '364', '398', '105', '417', '416', '163', '245']
['0', '123', '119', '414', '10', '446', '329', '317', '390', '471', '297', '81', '46', '266', '51', '131', '197', '256', '183', '132', '344', '455', '452']
['0', '124', '125', '224', '64', '504', '275', '46', '120', '356', '386', '171', '313', '234', '394', '469', '464', '371', '161', '383', '505', '252', '290']
['0', '125', '377', '312', '407', '445', '359', '416', '157', '273', '519', '358', '96', '263', '518', '332', '487', '261', '524', '58', '246', '57', '507']
['0', '126', '79', '523', '104', '42', '290', '486', '90', '259', '37', '401', '270', '20', '475', '420', '98', '394', '99', '240', '27', '230', '162']
['0', '127', '120', '27', '416', '22', '44', '260', '189', '154', '78', '364', '208', '249', '407', '25', '172', '454', '41', '175', '169', '415', '443']
['0', '128', '512', '256', '60', '379', '138', '457', '504', '136', '509', '61', '47', '214', '194', '102', '520', '40', '112', '514', '404', '309', '25']
['0', '129', '461', '323', '492', '260', '444', '259', '460', '455', '195', '210', '374', '363', '343', '240', '493', '388', '134', '60', '377', '433', '339']
['0', '130', '26', '511', '68', '100', '119', '183', '146', '154', '123', '447', '241', '50', '140', '407', '89', '267', '480', '173', '111', '257', '295']
['0', '131', '228', '79', '77', '95', '160', '166', '221', '90', '363', '528', '103', '359', '72', '459', '159', '366', '440', '525', '326', '482', '373']
['0', '132', '141', '424', '81', '322', '250', '289', '209', '98', '405', '337', '201', '466', '514', '134', '136', '60', '99', '41', '72', '192', '391']
['0', '133', '182', '159', '205', '478', '342', '394', '354', '57', '403', '448', '391', '467', '427', '457', '264', '439', '519', '246', '5', '436', '11']
['0', '134', '199', '468', '59', '251', '371', '24', '164', '23', '248', '217', '1', '398', '388', '99', '18', '291', '202', '272', '514', '119', '320']
['0', '135', '280', '42', '100', '491', '250', '291', '39', '48', '457', '500', '256', '497', '45', '299', '240', '525', '35', '450', '393', '130', '173']
['0', '136', '191', '399', '478', '142', '256', '317', '168', '89', '499', '429', '135', '292', '33', '149', '330', '103', '81', '505', '364', '501', '206']
['0', '137', '242', '6', '207', '318', '140', '320', '54', '72', '17', '483', '422', '213', '380', '421', '434', '309', '319', '153', '366', '11', '279']
['0', '138', '153', '193', '450', '385', '29', '267', '283', '142', '460', '62', '504', '501', '6', '431', '380', '106', '436', '226', '126', '422', '182']
['0', '139', '222', '269', '89', '243', '479', '118', '10', '441', '104', '401', '474', '339', '435', '31', '214', '349', '325', '138', '508', '232', '131']
['0', '140', '435', '447', '449', '490', '213', '515', '53', '47', '10', '415', '237', '388', '271', '9', '369', '419', '487', '11', '135', '16', '67']
['0', '141', '496', '370', '274', '73', '107', '491', '497', '2', '439', '58', '364', '238', '85', '231', '219', '330', '167', '179', '251', '278', '406']
['0', '142', '314', '416', '505', '35', '155', '21', '527', '381', '385', '441', '72', '283', '487', '173', '254', '391', '376', '16', '518', '281', '366']
['0', '143', '470', '423', '30', '13', '39', '169', '38', '91', '396', '283', '523', '157', '499', '352', '36', '400', '208', '102', '421', '58', '268']
['0', '144', '351', '247', '162', '220', '148', '161', '3', '187', '215', '18', '201', '209', '338', '447', '515', '207', '98', '17', '525', '438', '318']
['0', '145', '197', '448', '208', '439', '433', '9', '298', '268', '269', '70', '71', '257', '154', '226', '57', '370', '519', '344', '98', '163', '111']
['0', '146', '460', '147', '158', '263', '4', '471', '191', '327', '187', '125', '513', '73', '290', '368', '223', '514', '267', '221', '37', '183', '249']
['0', '147', '527', '27', '276', '514', '411', '235', '73', '302', '295', '431', '247', '221', '526', '141', '211', '446', '112', '2', '495', '318', '176']
['0', '148', '374', '502', '522', '443', '166', '206', '42', '357', '259', '426', '171', '334', '348', '289', '52', '527', '510', '45', '37', '469', '264']
['0', '149', '442', '275', '7', '410', '366', '506', '434', '525', '284', '80', '265', '323', '117', '409', '299', '358', '40', '11', '185', '314', '6']
['0', '150', '435', '360', '74', '192', '320', '198', '456', '411', '36', '330', '107', '238', '230', '64', '374', '486', '195', '19', '168', '149', '447']
['0', '151', '438', '160', '235', '508', '389', '472', '261', '92', '496', '484', '360', '183', '365', '492', '333', '511', '37', '345', '460', '381', '286']
['0', '152', '39', '97', '16', '159', '17', '46', '479', '397', '458', '261', '394', '134', '66', '248', '435', '405', '74', '98', '255', '220', '473']
['0', '153', '384', '437', '432', '380', '92', '514', '207', '470', '516', '524', '172', '124', '63', '456', '69', '15', '18', '77', '25', '525', '356']
['0', '154', '367', '487', '229', '78', '174', '10', '72', '269', '490', '73', '165', '455', '46', '127', '449', '11', '352', '224', '277', '166', '383']
['0', '155', '178', '375', '462', '308', '368', '501', '61', '287', '263', '412', '328', '487', '46', '173', '244', '68', '320', '309', '256', '344', '50']
['0', '156', '219', '278', '348', '162', '67', '438', '434', '169', '508', '355', '254', '251', '66', '476', '267', '102', '261', '64', '104', '435', '12']
['0', '157', '433', '478', '94', '28', '394', '266', '72', '268', '129', '459', '204', '431', '71', '411', '485', '175', '297', '443', '53', '311', '65']
['0', '158', '437', '507', '59', '402', '372', '371', '524', '472', '247', '129', '171', '172', '83', '250', '489', '10', '340', '44', '407', '90', '455']
['0', '159', '71', '288', '161', '108', '17', '510', '368', '274', '208', '162', '370', '40', '459', '519', '106', '37', '184', '518', '196', '363', '313']
['0', '160', '489', '56', '180', '128', '42', '110', '33', '468', '218', '114', '260', '263', '370', '401', '501', '217', '518', '69', '94', '252', '91']
['0', '161', '80', '137', '189', '299', '140', '506', '148', '256', '109', '201', '369', '394', '503', '395', '136', '352', '265', '475', '43', '194', '392']
['0', '162', '496', '164', '385', '337', '12', '260', '309', '31', '473', '472', '482', '317', '57', '112', '402', '45', '182', '433', '109', '39', '229']
['0', '163', '402', '59', '109', '215', '365', '20', '387', '363', '131', '168', '253', '456', '82', '148', '128', '335', '112', '116', '331', '106', '476']
['0', '164', '482', '427', '467', '218', '445', '115', '145', '154', '228', '488', '519', '165', '175', '36', '131', '489', '449', '170', '411', '311', '7']
['0', '165', '78', '94', '389', '359', '190', '26', '273', '477', '350', '51', '526', '77', '65', '307', '381', '428', '385', '422', '5', '16', '400']
['0', '166', '45', '297', '160', '12', '299', '320', '433', '370', '64', '29', '483', '373', '32', '307', '503', '276', '168', '14', '42', '114', '33']
['0', '167', '82', '494', '455', '153', '269', '399', '453', '176', '363', '425', '517', '26', '111', '328', '182', '473', '264', '79', '170', '149', '326']
['0', '168', '205', '81', '138', '275', '519', '145', '278', '114', '313', '142', '29', '130', '266', '113', '233', '67', '66', '155', '401', '201', '41']
['0', '169', '220', '293', '16', '284', '365', '31', '436', '438', '17', '113', '155', '461', '140', '34', '315', '100', '289', '403', '402', '262', '505']
['0', '170', '153', '68', '52', '510', '448', '497', '337', '7', '438', '74', '190', '520', '309', '492', '513', '399', '289', '433', '129', '509', '99']
['0', '171', '278', '38', '292', '283', '350', '375', '485', '407', '205', '397', '121', '107', '400', '274', '500', '495', '160', '233', '399', '165', '108']
['0', '172', '171', '405', '51', '304', '377', '382', '34', '190', '301', '135', '386', '271', '408', '299', '524', '153', '166', '14', '141', '485', '296']
['0', '173', '68', '37', '340', '14', '41', '375', '345', '160', '216', '352', '85', '218', '106', '219', '369', '323', '130', '370', '289', '247', '35']
['0', '174', '123', '522', '439', '414', '28', '523', '87', '456', '518', '419', '188', '96', '103', '410', '376', '498', '83', '154', '345', '260', '218']
['0', '175', '63', '82', '452', '432', '116', '351', '481', '274', '273', '248', '244', '261', '157', '514', '70', '140', '124', '125', '107', '463', '2']
['0', '176', '156', '7', '169', '46', '473', '141', '321', '359', '337', '267', '463', '130', '96', '140', '28', '468', '386', '339', '72', '2', '488']
['0', '177', '48', '518', '213', '472', '225', '450', '397', '6', '324', '163', '307', '435', '67', '189', '317', '141', '379', '426', '10', '346', '105']
['0', '178', '479', '185', '9', '21', '520', '326', '3', '263', '404', '145', '124', '208', '91', '36', '474', '357', '190', '256', '80', '88', '113']
['0', '179', '397', '429', '199', '135', '186', '8', '265', '232', '423', '3', '230', '434', '97', '295', '298', '154', '290', '353', '518', '351', '58']
['0', '180', '106', '426', '453', '54', '223', '154', '3', '165', '266', '75', '481', '320', '512', '508', '114', '353', '372', '290', '275', '444', '392']
['0', '181', '240', '327', '157', '158', '217', '190', '45', '498', '274', '207', '448', '243', '234', '189', '506', '413', '49', '376', '372', '431', '127']
['0', '182', '274', '415', '445', '424', '515', '231', '33', '110', '109', '474', '392', '72', '333', '24', '95', '408', '279', '526', '192', '174', '245']
['0', '183', '14', '525', '460', '144', '106', '340', '138', '107', '62', '56', '43', '519', '428', '449', '244', '355', '108', '473', '215', '53', '499']
['0', '184', '231', '69', '217', '43', '213', '353', '385', '278', '273', '19', '52', '482', '487', '456', '71', '129', '488', '229', '518', '391', '40']
['0', '185', '156', '4', '242', '15', '413', '20', '236', '67', '37', '367', '280', '516', '459', '83', '153', '414', '373', '162', '264', '207', '486']
['0', '186', '157', '412', '286', '90', '444', '454', '370', '332', '123', '255', '360', '57', '297', '249', '128', '174', '367', '400', '510', '30', '421']
['0', '187', '438', '98', '479', '257', '29', '442', '222', '399', '223', '66', '100', '65', '375', '423', '135', '509', '328', '116', '300', '228', '124']
['0', '188', '342', '507', '431', '392', '482', '184', '172', '83', '215', '253', '326', '319', '298', '128', '462', '145', '45', '161', '361', '91', '378']
['0', '189', '31', '49', '242', '68', '179', '364', '285', '251', '14', '115', '47', '209', '32', '201', '463', '369', '415', '433', '378', '289', '147']
['0', '190', '262', '507', '52', '166', '270', '34', '215', '248', '473', '463', '360', '525', '102', '347', '201', '432', '514', '443', '165', '444', '214']
['0', '191', '333', '495', '248', '255', '523', '54', '18', '352', '365', '55', '125', '167', '214', '247', '140', '408', '24', '198', '263', '87', '84']
['0', '192', '91', '230', '308', '229', '199', '336', '292', '323', '351', '237', '26', '527', '182', '442', '236', '98', '281', '59', '166', '502', '398']
['0', '193', '31', '205', '179', '86', '13', '39', '235', '341', '172', '293', '49', '117', '159', '283', '61', '507', '163', '477', '110', '42', '190']
['0', '194', '518', '482', '313', '248', '521', '395', '519', '468', '512', '3', '494', '423', '33', '58', '387', '34', '32', '175', '448', '493', '208']
['0', '195', '209', '118', '44', '402', '85', '81', '364', '475', '248', '462', '287', '329', '149', '252', '312', '334', '292', '371', '352', '455', '353']
['0', '196', '131', '375', '501', '194', '190', '300', '35', '419', '160', '73', '331', '134', '91', '456', '119', '176', '226', '204', '390', '267', '423']
['0', '197', '526', '361', '322', '502', '170', '445', '118', '217', '135', '283', '175', '269', '338', '345', '476', '499', '290', '160', '358', '24', '230']
['0', '198', '87', '199', '55', '149', '463', '444', '218', '253', '261', '294', '420', '330', '429', '204', '183', '191', '485', '113', '397', '267', '102']
['0', '199', '324', '158', '51', '329', '118', '140', '378', '473', '258', '374', '515', '182', '328', '97', '18', '513', '101', '296', '1', '259', '132']
['0', '200', '104', '244', '238', '211', '426', '214', '206', '450', '138', '39', '163', '417', '177', '388', '156', '107', '355', '319', '85', '336', '26']
['0', '201', '445', '114', '127', '472', '350', '290', '23', '380', '122', '355', '104', '306', '254', '146', '210', '511', '435', '525', '377', '74', '326']
['0', '202', '258', '382', '430', '90', '306', '176', '170', '436', '56', '404', '135', '146', '329', '462', '194', '172', '87', '286', '248', '489', '528']
['0', '203', '149', '430', '271', '300', '126', '127', '267', '466', '162', '476', '220', '382', '461', '320', '462', '298', '302', '284', '293', '61', '335']
['0', '204', '487', '219', '250', '427', '394', '233', '108', '526', '336', '449', '476', '508', '57', '441', '4', '237', '421', '347', '381', '492', '235']
['0', '205', '387', '314', '493', '311', '123', '472', '212', '350', '193', '524', '450', '267', '3', '147', '223', '380', '298', '185', '38', '477', '65']
['0', '206', '164', '444', '18', '162', '249', '239', '60', '455', '506', '245', '504', '520', '252', '160', '321', '34', '365', '29', '198', '133', '359']
['0', '207', '185', '277', '412', '107', '46', '501', '244', '413', '31', '444', '173', '2', '75', '168', '322', '41', '70', '298', '187', '198', '161']
['0', '208', '478', '84', '46', '291', '525', '297', '79', '102', '464', '453', '390', '48', '353', '137', '11', '373', '426', '44', '2', '165', '490']
['0', '209', '466', '410', '99', '445', '416', '317', '266', '35', '185', '285', '468', '208', '504', '486', '480', '321', '63', '513', '87', '524', '412']
['0', '210', '314', '379', '109', '120', '332', '393', '159', '300', '444', '207', '133', '486', '361', '500', '511', '291', '40', '479', '464', '190', '57']
['0', '211', '207', '167', '243', '367', '310', '145', '23', '472', '222', '400', '276', '40', '325', '69', '238', '500', '321', '446', '221', '305', '343']
['0', '212', '62', '437', '35', '374', '299', '310', '267', '80', '17', '291', '305', '32', '60', '248', '149', '516', '116', '99', '12', '153', '185']
['0', '213', '284', '220', '528', '500', '388', '172', '379', '390', '476', '260', '156', '31', '93', '162', '363', '35', '354', '129', '445', '3', '74']
['0', '214', '486', '232', '135', '347', '40', '251', '168', '94', '373', '261', '36', '403', '181', '296', '284', '448', '499', '63', '488', '382', '437']
['0', '215', '34', '287', '184', '45', '251', '26', '117', '370', '508', '353', '20', '368', '274', '113', '277', '134', '9', '472', '435', '207', '155']
['0', '216', '348', '527', '471', '32', '325', '295', '197', '206', '427', '483', '185', '435', '418', '102', '223', '390', '132', '385', '106', '145', '528']
['0', '217', '37', '196', '427', '208', '528', '48', '411', '333', '50', '96', '243', '71', '414', '495', '416', '399', '325', '94', '210', '326', '523']
['0', '218', '449', '338', '434', '355', '228', '460', '247', '23', '332', '239', '506', '169', '494', '500', '351', '135', '183', '417', '482', '213', '3']
['0', '219', '507', '15', '458', '354', '45', '173', '193', '320', '151', '485', '130', '189', '261', '313', '254', '97', '247', '371', '248', '205', '387']
['0', '220', '94', '212', '401', '465', '396', '103', '524', '493', '65', '120', '497', '115', '38', '27', '101', '146', '421', '118', '314', '297', '369']
