25
40
['399', '972']
['229', '926']
['423', '501']
['663', '822']
['437', '604']
['762', '77']
['285', '652']
['737', '951']
['536', '668']
['277', '519']
['39', '476']
['15', '755']
['521', '909']
['193', '383']
['31', '689']
['823', '974']
['305', '959']
['300', '378']
['224', '985']
['143', '980']
['633', '750']
['165', '902']
['939', '94']
['529', '832']
['330', '609']
['182', '84']
['180', '656']
['235', '551']
['456', '94']
['104', '703']
['528', '764']
['449', '524']
['161', '800']
['662', '766']
['410', '537']
['490', '657']
['489', '943']
['424', '438']
['130', '578']
['30', '584']
['93', '991']
['454', '800']
['190', '293']
['949', '971']
['177', '655']
['546', '811']
['557', '895']
['125', '592']
['904', '905']
['17', '835']
['530', '65']
['255', '778']
['331', '491']
['157', '858']
['520', '542']
['340', '754']
['578', '799']
['557', '735']
['150', '392']
['199', '483']
['347', '699']
['839', '972']
['428', '43']
['593', '833']
['740', '814']
['444', '588']
['884', '892']
['162', '94']
['152', '299']
['279', '661']
['644', '747']
['271', '378']
['594', '887']
['408', '584']
['180', '454']
['602', '960']
['10', '469']
['529', '64']
['315', '626']
['102', '21']
['243', '679']
['148', '95']
['165', '781']
['488', '772']
['790', '94']
['320', '585']
['38', '414']
['543', '862']
['433', '444']
['425', '556']
['720', '776']
['151', '877']
['16', '606']
['430', '577']
['776', '869']
['521', '607']
['476', '988']
['464', '829']
['173', '851']
['340', '454']
['502', '962']
['314', '670']
['376', '77']
['386', '419']
['309', '647']
['166', '431']
['692', '889']
['146', '68']
['112', '545']
['235', '456']
['264', '8']
['231', '832']
['560', '680']
['715', '809']
['214', '664']
['70', '880']
['89', '918']
['168', '597']
['851', '911']
['753', '874']
['210', '691']
['171', '236']
['287', '805']
['38', '42']
['533', '761']
['267', '676']
['644', '655']
['483', '754']
['173', '352']
['949', '977']
['542', '955']
['32', '674']
['48', '557']
['628', '645']
['709', '87']
['533', '823']
['388', '678']
['986', '991']
['87', '973']
['117', '185']
['471', '660']
['429', '938']
['511', '551']
['489', '630']
['224', '248']
['233', '860']
['687', '82']
['26', '829']
['173', '798']
['564', '977']
['185', '582']
['19', '729']
['241', '900']
['500', '904']
['266', '431']
['225', '619']
['180', '515']
['624', '651']
['383', '435']
['360', '9']
['168', '953']
['324', '632']
['37', '397']
['665', '67']
['199', '750']
['163', '657']
['407', '880']
['280', '584']
['436', '97']
['342', '712']
['294', '378']
['175', '465']
['631', '881']
['181', '358']
['452', '959']
['216', '296']
['47', '957']
['533', '950']
['454', '984']
['335', '902']
['632', '672']
['879', '923']
['532', '729']
['362', '783']
['801', '804']
['476', '535']
['656', '925']
['835', '872']
['137', '336']
['506', '845']
['193', '95']
['15', '251']
['57', '632']
['573', '846']
['341', '737']
['233', '256']
['528', '870']
['338', '681']
['283', '865']
['357', '849']
['72', '753']
['248', '964']
['331', '449']
['206', '221']
['525', '673']
['344', '60']
['414', '443']
['573', '840']
['205', '559']
['155', '323']
['801', '896']
['261', '38']
['236', '416']
['2', '768']
['361', '957']
['195', '738']
['264', '340']
['7', '727']
['583', '755']
['373', '453']
['784', '907']
['567', '612']
['124', '305']
['115', '99']
['708', '772']
['40', '511']
['213', '951']
['443', '897']
['346', '669']
['181', '934']
['284', '957']
['65', '871']
['313', '889']
['718', '806']
['23', '733']
['204', '389']
['264', '592']
['205', '354']
['372', '426']
['712', '792']
['476', '679']
['632', '803']
['349', '897']
['313', '377']
['49', '612']
['214', '826']
['35', '439']
['19', '387']
['813', '860']
['105', '492']
['518', '959']
['348', '698']
['615', '634']
['499', '712']
['702', '962']
['468', '954']
['206', '353']
['187', '480']
['567', '862']
['601', '77']
['692', '944']
['37', '770']
['465', '930']
['916', '944']
['311', '662']
['227', '72']
['376', '702']
['929', '965']
['478', '762']
['563', '739']
['569', '878']
['105', '276']
['548', '821']
['369', '878']
['363', '743']
['618', '926']
['856', '96']
['395', '950']
['426', '811']
['369', '670']
['434', '66']
['207', '318']
['427', '496']
['330', '745']
['202', '980']
['478', '664']
['483', '974']
['593', '627']
['188', '708']
['483', '755']
['477', '891']
['377', '413']
['141', '575']
['621', '863']
['380', '964']
['31', '389']
['483', '82']
['290', '95']
['667', '942']
['665', '750']
['175', '909']
['25', '62']
['597', '677']
['39', '420']
['144', '620']
['769', '77']
['256', '695']
['649', '95']
['194', '435']
['121', '230']
['58', '978']
['338', '384']
['311', '678']
['544', '871']
['319', '359']
['228', '793']
['116', '785']
['487', '568']
['871', '98']
['42', '668']
['253', '62']
['374', '404']
['20', '699']
['587', '689']
['396', '961']
['226', '886']
['143', '182']
['8', '80']
['155', '266']
['421', '48']
['704', '839']
['11', '77']
['766', '899']
['405', '678']
['289', '30']
['200', '416']
['440', '872']
['234', '656']
['361', '635']
['533', '925']
['626', '682']
['494', '500']
['882', '968']
['124', '774']
['728', '935']
['211', '580']
['254', '426']
['589', '955']
['5', '506']
['25', '518']
['240', '476']
['140', '258']
['412', '801']
['262', '536']
['165', '211']
['615', '650']
['275', '459']
['180', '963']
['473', '998']
['10', '24']
['380', '649']
['159', '7']
['14', '179']
['63', '728']
['644', '762']
['712', '980']
['153', '424']
['166', '607']
['410', '461']
['41', '847']
['696', '94']
['926', '951']
['585', '604']
['369', '689']
['625', '916']
['262', '988']
['847', '958']
['277', '934']
['341', '989']
['273', '629']
['211', '634']
['243', '488']
['211', '444']
['71', '949']
['450', '637']
['775', '953']
['283', '40']
['291', '861']
['87', '957']
['240', '685']
['237', '701']
['506', '738']
['712', '874']
['464', '665']
['158', '88']
['683', '966']
['608', '974']
['638', '786']
['319', '572']
['202', '264']
['836', '875']
['376', '38']
['102', '204']
['232', '645']
['133', '355']
['465', '889']
['672', '746']
['300', '898']
['130', '800']
['411', '748']
['805', '883']
['195', '862']
['743', '92']
['300', '857']
['857', '865']
['183', '479']
['18', '227']
['61', '805']
['413', '764']
['131', '814']
['298', '89']
['337', '878']
['403', '705']
['191', '754']
['860', '893']
['283', '85']
['11', '48']
['697', '916']
['740', '885']
['291', '899']
['238', '863']
['344', '424']
['452', '771']
['443', '987']
['780', '847']
['44', '66']
['538', '624']
['860', '864']
['320', '690']
['312', '450']
['304', '789']
['730', '958']
['798', '992']
['330', '777']
['524', '704']
['735', '909']
['50', '56']
['167', '485']
['585', '699']
['850', '88']
['252', '544']
['348', '879']
['399', '488']
['478', '587']
['126', '205']
['31', '476']
['112', '315']
['239', '823']
['71', '907']
['583', '780']
['321', '76']
['457', '66']
['334', '417']
['639', '891']
['138', '147']
['711', '935']
['653', '797']
['449', '551']
['183', '199']
['52', '885']
['424', '774']
['503', '651']
['5', '701']
['666', '946']
['154', '985']
['160', '21']
['13', '941']
['56', '79']
['39', '681']
['364', '684']
['590', '628']
['573', '994']
['305', '427']
['352', '6']
['406', '519']
['14', '140']
['303', '633']
['308', '465']
['793', '814']
['171', '464']
['281', '9']
['330', '63']
['394', '863']
['498', '925']
['192', '936']
['107', '975']
['464', '874']
['268', '668']
['178', '714']
['123', '758']
['736', '932']
['107', '276']
['652', '946']
['133', '731']
['152', '561']
['687', '736']
['411', '963']
['391', '847']
['322', '828']
['41', '889']
['106', '570']
['410', '67']
['158', '27']
['137', '524']
['87', '932']
['662', '98']
['494', '780']
['352', '815']
['404', '910']
['305', '926']
['70', '852']
['347', '401']
['256', '266']
['113', '256']
['724', '860']
['38', '853']
['160', '825']
['142', '614']
['535', '745']
['2', '215']
['285', '785']
['369', '804']
['178', '863']
['180', '575']
['256', '354']
['477', '757']
['31', '343']
['259', '961']
['828', '924']
['456', '484']
['164', '486']
['276', '776']
['410', '57']
['253', '674']
['427', '461']
['464', '579']
['212', '503']
['783', '95']
['189', '58']
['248', '440']
['282', '811']
['405', '868']
['208', '216']
['153', '881']
['470', '999']
['422', '589']
['11', '92']
['119', '286']
['316', '440']
['30', '945']
['177', '877']
['274', '584']
['53', '879']
['756', '760']
['208', '846']
['29', '810']
['363', '593']
['261', '817']
['25', '335']
['580', '613']
['209', '636']
['810', '970']
['744', '97']
['145', '54']
['180', '629']
['258', '551']
['156', '198']
['927', '994']
['476', '600']
['589', '732']
['315', '729']
['267', '342']
['629', '680']
['888', '93']
['295', '7']
['416', '623']
['230', '754']
['22', '359']
['620', '99']
['544', '698']
['487', '772']
['579', '72']
['340', '636']
['66', '751']
['254', '317']
['183', '742']
['0', '79']
['261', '963']
['132', '879']
['831', '854']
['357', '982']
['413', '618']
['521', '817']
['104', '466']
['398', '994']
['15', '736']
['700', '869']
['503', '761']
['233', '586']
['135', '234']
['164', '57']
['546', '959']
['887', '889']
['239', '941']
['493', '782']
['721', '988']
['369', '892']
['131', '305']
['562', '994']
['614', '753']
['510', '743']
['206', '948']
['319', '413']
['213', '815']
['126', '963']
['301', '615']
['348', '90']
['655', '718']
['865', '880']
['360', '568']
['644', '842']
['53', '820']
['706', '763']
['742', '828']
['677', '96']
['582', '704']
['693', '896']
['522', '766']
['219', '939']
['473', '51']
['355', '978']
['291', '418']
['875', '987']
['618', '841']
['793', '875']
['888', '954']
['471', '893']
['411', '508']
['383', '698']
['252', '684']
['45', '61']
['47', '627']
['287', '828']
['450', '958']
['562', '839']
['266', '453']
['640', '797']
['255', '999']
['599', '847']
['404', '480']
['749', '854']
['57', '840']
['639', '69']
['245', '585']
['530', '584']
['488', '519']
['834', '930']
['412', '77']
['436', '606']
['256', '810']
['224', '719']
['339', '699']
['854', '897']
['589', '751']
['121', '749']
['642', '833']
['61', '745']
['245', '621']
['830', '833']
['303', '307']
['691', '846']
['365', '967']
['695', '798']
['301', '772']
['880', '896']
['76', '775']
['428', '666']
['126', '576']
['254', '856']
['92', '998']
['806', '974']
['209', '863']
['639', '930']
['870', '894']
['113', '717']
['334', '403']
['492', '980']
['173', '404']
['15', '421']
['438', '888']
['470', '885']
['254', '586']
['350', '650']
['14', '255']
['404', '829']
['915', '927']
['389', '883']
['666', '908']
['399', '806']
['142', '603']
['717', '729']
['325', '49']
['407', '876']
['660', '77']
['120', '351']
['367', '368']
['512', '673']
['806', '829']
['318', '436']
['705', '949']
['124', '755']
['18', '266']
['117', '442']
['146', '224']
['514', '863']
['717', '78']
['392', '763']
['429', '977']
['10', '667']
['587', '747']
['254', '907']
['36', '535']
['457', '894']
['292', '789']
['298', '617']
['234', '819']
['525', '762']
['142', '671']
['712', '956']
['22', '909']
['321', '621']
['50', '962']
['23', '288']
['586', '779']
['295', '874']
['67', '991']
['869', '953']
['136', '839']
['420', '665']
['410', '768']
['350', '726']
['256', '929']
['510', '830']
['253', '672']
['676', '910']
['384', '986']
['274', '474']
['117', '823']
['44', '541']
['315', '852']
['591', '603']
['675', '752']
['672', '731']
['522', '696']
['118', '411']
['358', '835']
['262', '336']
['436', '560']
['398', '998']
['315', '338']
['248', '309']
['647', '997']
['12', '736']
['114', '447']
['166', '497']
['546', '927']
['851', '91']
['164', '239']
['512', '62']
['232', '461']
['165', '683']
['277', '364']
['139', '272']
['642', '853']
['281', '384']
['255', '519']
['230', '603']
['775', '833']
['188', '327']
['112', '552']
['718', '731']
['102', '458']
['335', '85']
['168', '171']
['133', '382']
['49', '856']
['257', '432']
['709', '719']
['485', '529']
['563', '865']
['789', '894']
['530', '856']
['785', '941']
['12', '682']
['454', '490']
['663', '764']
['400', '900']
['667', '70']
['211', '851']
['416', '779']
['142', '899']
['136', '413']
['250', '544']
['147', '893']
['111', '549']
['787', '836']
['535', '848']
['649', '913']
['322', '614']
['863', '962']
['844', '920']
['27', '271']
['512', '518']
['315', '40']
['755', '92']
['213', '859']
['204', '810']
['111', '690']
['613', '851']
['4', '461']
['575', '676']
['105', '792']
['268', '36']
['429', '971']
['691', '774']
['210', '547']
['386', '696']
['522', '526']
['617', '978']
['850', '901']
['5', '815']
['254', '878']
['245', '754']
['428', '443']
['536', '79']
['207', '277']
['423', '647']
['266', '642']
['458', '542']
['431', '91']
['83', '868']
['391', '681']
['957', '975']
['390', '840']
['505', '921']
['309', '478']
['101', '432']
['290', '985']
['685', '741']
['828', '998']
['396', '596']
['570', '642']
['168', '398']
['412', '42']
['702', '780']
['510', '887']
['552', '848']
['447', '832']
['263', '34']
['762', '882']
['211', '367']
['789', '992']
['270', '285']
['186', '618']
['730', '888']
['265', '699']
['287', '443']
['163', '824']
['208', '285']
['467', '950']
['221', '644']
['865', '876']
['764', '96']
['292', '869']
['817', '887']
['552', '923']
['333', '523']
['621', '809']
['125', '441']
['295', '697']
['248', '435']
['601', '809']
['273', '9']
['491', '652']
['25', '566']
['233', '655']
['20', '823']
['180', '562']
['255', '936']
['570', '66']
['293', '555']
['138', '434']
['563', '716']
['399', '595']
['336', '58']
['480', '847']
['431', '466']
['257', '818']
['502', '9']
['246', '60']
['521', '650']
['117', '632']
['17', '54']
['334', '621']
['571', '940']
['565', '710']
['336', '857']
['320', '488']
['778', '804']
['695', '9']
['388', '791']
['403', '626']
['50', '698']
['251', '685']
['267', '352']
['133', '676']
['319', '671']
['648', '718']
['526', '897']
['193', '817']
['419', '697']
['16', '287']
['533', '564']
['538', '812']
['217', '351']
['439', '808']
['55', '919']
['230', '345']
['488', '974']
['291', '836']
['523', '786']
['257', '862']
['253', '973']
['656', '916']
['498', '946']
['429', '883']
['756', '816']
['317', '487']
['265', '7']
['311', '601']
['405', '497']
['441', '610']
['205', '543']
['659', '79']
['384', '615']
['399', '913']
['207', '565']
['112', '196']
['162', '570']
['767', '776']
['260', '288']
['279', '574']
['349', '705']
['340', '415']
['432', '758']
['110', '328']
['452', '607']
['546', '671']
['378', '457']
['144', '232']
['282', '474']
['128', '161']
['902', '925']
['366', '606']
['121', '768']
['159', '265']
['855', '916']
['170', '262']
['388', '925']
['275', '624']
['39', '850']
['337', '776']
['151', '564']
['222', '746']
['656', '770']
['536', '926']
['172', '849']
['332', '746']
['604', '924']
['599', '617']
['696', '928']
['307', '490']
['322', '75']
['142', '640']
['308', '693']
['241', '457']
['343', '738']
['1', '800']
['712', '850']
['75', '90']
['284', '285']
['185', '58']
['586', '632']
['45', '581']
['212', '667']
['199', '394']
['27', '695']
['525', '997']
['100', '798']
['40', '958']
['480', '584']
['127', '923']
['126', '566']
['477', '504']
['268', '757']
['133', '288']
['448', '710']
['312', '547']
['442', '857']
['579', '622']
['13', '820']
['402', '593']
['208', '891']
['390', '617']
['306', '762']
['419', '753']
['292', '422']
['321', '585']
['211', '96']
['717', '906']
['410', '846']
['164', '697']
['208', '465']
['73', '963']
['176', '480']
['146', '622']
['377', '564']
['492', '801']
['81', '876']
['601', '688']
['288', '364']
['630', '939']
['467', '866']
['689', '742']
['292', '660']
['211', '816']
['434', '804']
['519', '853']
['248', '780']
['319', '655']
['731', '784']
['210', '518']
['104', '385']
['264', '719']
['152', '260']
['817', '894']
['649', '860']
['28', '323']
['195', '348']
['403', '734']
['515', '901']
['560', '992']
['788', '936']
['458', '931']
['405', '41']
['170', '298']
['348', '631']
['583', '631']
['312', '546']
['481', '486']
['394', '545']
['161', '258']
['668', '91']
['102', '128']
['737', '981']
['527', '541']
['17', '183']
['240', '945']
['533', '994']
['844', '898']
['649', '699']
['24', '90']
['175', '537']
['236', '383']
['289', '987']
['964', '981']
['125', '277']
['360', '563']
['263', '427']
['318', '349']
['728', '820']
['319', '90']
['23', '549']
['339', '341']
['216', '321']
['733', '953']
['390', '621']
['41', '67']
['180', '750']
['542', '635']
['127', '491']
['176', '335']
['154', '675']
['200', '696']
['369', '45']
['201', '868']
['252', '623']
['256', '885']
['176', '786']
['435', '54']
['57', '615']
['722', '987']
['398', '988']
['515', '669']
['38', '499']
['398', '766']
['12', '134']
['256', '681']
['228', '294']
['694', '998']
['308', '956']
['455', '794']
['394', '726']
['18', '669']
['32', '9']
['252', '321']
['545', '810']
['276', '405']
['809', '929']
['63', '827']
['764', '957']
['549', '700']
['309', '624']
['1', '876']
['748', '909']
['319', '864']
['220', '334']
['332', '82']
['184', '454']
['134', '69']
['244', '477']
['269', '334']
['127', '674']
['511', '535']
['440', '492']
['624', '988']
['283', '432']
['262', '39']
['365', '894']
['188', '254']
['587', '632']
['388', '446']
['413', '92']
['283', '703']
['613', '97']
['113', '331']
['57', '977']
['362', '988']
['442', '490']
['504', '728']
['529', '66']
['584', '698']
['473', '900']
['243', '814']
['602', '861']
['717', '761']
['693', '926']
['10', '121']
['196', '610']
['393', '759']
['618', '848']
['549', '858']
['156', '757']
['353', '358']
['571', '823']
['544', '938']
['555', '94']
['37', '625']
['883', '99']
['156', '97']
['166', '466']
['226', '345']
['442', '637']
['322', '404']
['107', '711']
['385', '418']
['166', '945']
['162', '436']
['119', '570']
['440', '987']
['580', '69']
['510', '554']
['279', '447']
['133', '282']
['300', '363']
['650', '847']
['350', '989']
['867', '873']
['550', '941']
['264', '824']
['30', '698']
['257', '920']
['619', '66']
['876', '95']
['359', '913']
['269', '38']
['338', '932']
['200', '733']
['11', '665']
['374', '495']
['597', '63']
['267', '364']
['401', '603']
['858', '963']
['408', '945']
['440', '581']
['794', '973']
['671', '929']
['716', '904']
['582', '678']
['220', '676']
['733', '858']
['21', '368']
['72', '892']
['741', '795']
['4', '497']
['757', '853']
['102', '518']
['283', '485']
['527', '859']
['155', '37']
['707', '725']
['304', '948']
['80', '835']
['264', '357']
['215', '254']
['882', '912']
['228', '989']
['395', '989']
['35', '510']
['285', '559']
['171', '446']
['252', '671']
['478', '505']
['563', '639']
['694', '756']
['591', '613']
['227', '806']
['38', '494']
['336', '859']
['169', '779']
['12', '515']
['115', '875']
['27', '813']
['36', '706']
['250', '660']
['178', '667']
['822', '956']
['690', '842']
['313', '468']
['285', '744']
['428', '448']
['492', '652']
['293', '387']
['360', '844']
['239', '348']
['10', '822']
['481', '788']
['185', '972']
['170', '852']
['867', '984']
['148', '500']
['454', '927']
['224', '474']
['273', '773']
['688', '94']
['172', '32']
['496', '972']
['30', '755']
['886', '981']
['660', '792']
['144', '554']
['487', '95']
['825', '978']
['157', '335']
['132', '492']
['0', '137']
['481', '655']
['366', '94']
['453', '637']
['403', '482']
['840', '941']
['988', '997']
['106', '863']
['137', '397']
['68', '920']
['216', '220']
['638', '774']
['615', '688']
['125', '794']
['22', '875']
['265', '281']
['227', '571']
['457', '613']
['227', '858']
['185', '579']
['179', '990']
['285', '530']
['146', '371']
['184', '965']
['948', '979']
['216', '492']
['517', '983']
['335', '741']
['140', '298']
['372', '868']
['373', '411']
['662', '77']
['517', '727']
['238', '963']
['824', '979']
['460', '536']
['142', '235']
['856', '932']
['170', '926']
['234', '322']
['570', '576']
['100', '200']
['889', '902']
['301', '688']
['335', '667']
['185', '943']
['69', '900']
['582', '922']
['707', '981']
['502', '715']
['363', '603']
['14', '924']
['31', '804']
['61', '830']
['267', '667']
['731', '896']
['287', '372']
['225', '565']
['896', '90']
['31', '72']
['587', '914']
['658', '837']
['779', '863']
['757', '766']
['12', '907']
['629', '868']
['25', '969']
['253', '888']
['239', '617']
['744', '82']
['439', '964']
['185', '867']
['229', '73']
['244', '74']
['329', '545']
['201', '6']
['578', '596']
['111', '949']
['262', '769']
['601', '985']
['467', '600']
['749', '993']
['813', '977']
['249', '750']
['804', '98']
['216', '862']
['739', '963']
['299', '888']
['267', '303']
['371', '413']
['228', '307']
['802', '984']
['524', '862']
['436', '545']
['398', '41']
['501', '547']
['102', '207']
['519', '941']
['888', '897']
['355', '61']
['958', '976']
['149', '756']
['628', '653']
['422', '565']
['324', '647']
['305', '319']
['111', '643']
['397', '566']
['310', '895']
['650', '811']
['25', '751']
['175', '939']
['232', '792']
['218', '855']
['151', '246']
['513', '57']
['298', '669']
['165', '356']
['200', '970']
['286', '854']
['387', '40']
['362', '504']
['517', '779']
['319', '329']
['204', '970']
['392', '570']
['142', '87']
['482', '891']
['351', '50']
['502', '580']
['258', '384']
['213', '644']
['241', '983']
['0', '80']
['651', '842']
['174', '70']
['220', '245']
['299', '821']
['404', '742']
['401', '97']
['173', '502']
['572', '92']
['191', '627']
['349', '559']
['276', '467']
['356', '90']
['861', '959']
['491', '53']
['129', '240']
['255', '407']
['119', '674']
['58', '679']
['277', '34']
['293', '35']
['550', '88']
['509', '87']
['190', '195']
['395', '623']
['419', '675']
['212', '914']
['345', '732']
['11', '565']
['492', '60']
['395', '752']
['568', '869']
['23', '425']
['505', '531']
['119', '840']
['837', '907']
['179', '986']
['369', '926']
['778', '956']
['820', '873']
['500', '754']
['429', '644']
['707', '766']
['855', '956']
['963', '97']
['229', '267']
['30', '546']
['655', '696']
['501', '677']
['670', '915']
['815', '925']
['320', '649']
['151', '825']
['178', '850']
['390', '550']
['53', '582']
['185', '930']
['711', '725']
['437', '798']
['431', '489']
['286', '399']
['602', '976']
['270', '983']
['104', '562']
['230', '847']
['633', '882']
['468', '711']
['458', '953']
['450', '549']
['187', '870']
['639', '792']
['8', '818']
['211', '805']
['187', '68']
['631', '816']
['292', '311']
['621', '960']
['612', '867']
['355', '491']
['466', '588']
['163', '178']
['414', '724']
['134', '909']
['135', '284']
['233', '623']
['100', '179']
['250', '759']
['170', '560']
['532', '808']
['456', '684']
['756', '937']
['194', '265']
['3', '889']
['134', '754']
['53', '975']
['658', '834']
['337', '906']
['296', '441']
['114', '137']
['26', '768']
['243', '397']
['3', '474']
['122', '301']
['336', '468']
['490', '921']
['668', '955']
['398', '774']
['19', '813']
['0', '48']
['323', '720']
['229', '5']
['747', '929']
['592', '830']
['108', '702']
['418', '759']
['276', '593']
['894', '998']
['418', '49']
['542', '934']
['424', '872']
['0', '150']
['479', '866']
['771', '785']
['249', '432']
['493', '750']
['455', '684']
['666', '721']
['404', '631']
['425', '648']
['725', '804']
['419', '518']
['220', '886']
['162', '760']
['227', '370']
['110', '157']
['63', '945']
['395', '850']
['73', '859']
['148', '783']
['259', '710']
['282', '723']
['80', '993']
['804', '950']
['471', '823']
['83', '937']
['142', '909']
['318', '392']
['393', '484']
['515', '787']
['348', '584']
['466', '500']
['708', '874']
['153', '612']
['592', '959']
['777', '982']
['443', '544']
['314', '829']
['416', '839']
['165', '863']
['485', '928']
['120', '427']
['23', '789']
['211', '769']
['581', '984']
['273', '451']
['568', '996']
['667', '753']
['299', '801']
['184', '386']
['148', '3']
['748', '777']
['461', '523']
['25', '85']
['320', '593']
['38', '586']
['135', '538']
['331', '740']
['304', '996']
['385', '843']
['569', '672']
['161', '731']
['902', '978']
['208', '787']
['668', '868']
['739', '86']
['142', '74']
['415', '80']
['215', '650']
['354', '418']
['832', '936']
['648', '801']
['145', '72']
['347', '356']
['73', '837']
['18', '926']
['387', '966']
['787', '983']
['166', '38']
['168', '414']
['247', '548']
['212', '491']
['505', '798']
['603', '860']
['29', '676']
['617', '8']
['769', '772']
['335', '813']
['477', '895']
['371', '738']
['1', '648']
['301', '423']
['556', '764']
['865', '940']
['152', '648']
['327', '40']
['888', '940']
['529', '622']
['33', '727']
['166', '367']
['156', '323']
['446', '833']
['696', '922']
['38', '617']
['524', '84']
['894', '94']
['617', '972']
['319', '741']
['201', '767']
['790', '882']
['332', '570']
['389', '873']
['151', '482']
['486', '545']
['360', '953']
['574', '604']
['120', '525']
['549', '596']
['289', '667']
['800', '947']
['646', '949']
['653', '893']
['207', '255']
['601', '611']
['436', '894']
['62', '916']
['154', '539']
['4', '838']
['390', '474']
['243', '333']
['34', '690']
['102', '574']
['332', '472']
['570', '662']
['147', '288']
['39', '55']
['382', '566']
['560', '751']
['216', '599']
['120', '401']
['452', '962']
['279', '991']
['467', '506']
['322', '503']
['175', '583']
['241', '275']
['14', '36']
['596', '896']
['188', '41']
['25', '646']
['424', '769']
['542', '752']
['413', '978']
['756', '788']
['72', '740']
['440', '50']
['476', '602']
['235', '355']
['759', '787']
['667', '845']
['871', '958']
['332', '373']
['461', '651']
['172', '428']
['530', '827']
['670', '856']
['802', '945']
['349', '467']
['290', '682']
['118', '337']
['17', '747']
['26', '884']
['249', '87']
['651', '652']
['70', '866']
['660', '806']
['547', '792']
['82', '957']
['171', '561']
['508', '849']
['396', '471']
['204', '741']
['451', '934']
['168', '545']
['458', '779']
